time,ax,ay,az,aT
0.004000,0.3299,0.1249,0.4607,0.580
0.005000,0.2900,-0.0729,0.3360,0.450
0.006000,0.1760,-0.2871,0.2364,0.411
0.006000,-0.0261,-0.4080,0.1661,0.441
0.013000,-0.1797,-0.3833,0.1705,0.456
0.014000,-0.3361,-0.2770,0.1316,0.455
0.018000,-0.4127,-0.1388,-0.0147,0.436
0.027000,-0.3975,-0.0471,-0.2100,0.452
0.028000,-0.3264,-0.0380,-0.3163,0.456
0.033000,-0.1687,-0.1212,-0.2772,0.346
0.045000,0.0210,-0.2479,-0.2827,0.377
0.046000,0.1236,-0.3084,-0.1927,0.384
0.049000,0.1305,-0.3326,-0.1674,0.395
0.057000,0.0955,-0.2657,-0.1529,0.321
0.058000,0.1007,-0.1770,-0.0943,0.224
0.064000,0.1024,-0.1035,-0.1222,0.190
0.069000,0.0541,-0.0801,-0.1981,0.220
0.083000,0.0299,-0.1232,-0.3268,0.351
0.084000,-0.0052,-0.1144,-0.3541,0.372
0.084000,-0.0064,-0.1467,-0.3736,0.401
0.105000,0.0104,-0.1747,-0.3625,0.403
0.106000,0.0473,-0.1146,-0.4576,0.474
0.106000,0.0911,-0.0165,-0.4541,0.463
0.107000,0.1495,0.0033,-0.3677,0.397
0.109000,0.1635,0.0131,-0.2617,0.309
0.114000,0.1716,-0.0092,-0.1178,0.208
0.119000,0.1919,-0.0746,0.0008,0.206
0.124000,0.3033,-0.1103,0.1444,0.354
0.130000,0.2957,-0.1038,0.2597,0.407
0.135000,0.2644,-0.1090,0.3183,0.428
0.140000,0.2330,-0.1081,0.2785,0.379
0.144000,0.1803,-0.0963,0.2481,0.321
0.150000,0.1291,-0.1215,0.2868,0.337
0.155000,0.0452,-0.0950,0.2438,0.266
0.160000,-0.0164,-0.1218,0.1619,0.203
0.165000,-0.0536,-0.1107,0.0710,0.142
0.172000,-0.1660,-0.1464,0.0484,0.226
0.175000,-0.2066,-0.1735,0.0592,0.276
0.181000,-0.2316,-0.1954,0.0697,0.311
0.185000,-0.1804,-0.1856,0.1323,0.291
0.204000,-0.1453,-0.1729,0.1609,0.277
0.205000,-0.0805,-0.1752,0.1796,0.263
0.206000,0.0525,-0.1091,0.1742,0.212
0.209000,0.1657,-0.0657,0.1448,0.230
0.211000,0.2724,-0.0667,0.1265,0.308
0.216000,0.3356,-0.0165,0.0833,0.346
0.238000,0.3001,-0.0502,-0.0109,0.304
0.239000,0.2198,-0.0350,-0.0105,0.223
0.240000,0.1106,0.0280,0.0473,0.123
0.241000,0.0352,0.0538,0.0751,0.099
0.241000,-0.1018,0.0602,0.0896,0.148
0.246000,-0.1931,0.0927,0.0884,0.232
0.251000,-0.2279,0.0733,0.0514,0.245
0.256000,-0.1516,0.0811,0.0169,0.173
0.261000,-0.0553,0.0611,0.0219,0.085
0.267000,-0.0012,0.0362,0.0138,0.039
0.272000,0.0925,0.0400,-0.0100,0.101
0.277000,0.1127,0.0379,-0.0913,0.150
0.282000,0.0767,0.0480,-0.0817,0.122
0.286000,0.1495,-0.0195,0.0162,0.152
0.292000,0.2333,-0.1201,0.0924,0.278
0.297000,0.0547,-0.1668,0.0227,0.177
0.302000,-0.2821,0.1119,-0.0803,0.314
0.319000,-0.2871,0.2995,-0.2032,0.462
0.320000,-0.0583,0.3352,-0.2731,0.436
0.321000,0.0843,0.3026,-0.2792,0.420
0.347000,0.0353,0.0826,-0.2398,0.256
0.348000,0.0623,-0.1057,-0.1562,0.199
0.349000,0.1141,-0.1963,-0.0993,0.248
0.349000,0.1421,-0.1868,-0.1015,0.256
0.350000,0.1222,-0.1083,-0.1318,0.210
0.350000,0.0665,-0.0302,-0.1854,0.199
0.352000,0.0375,0.0584,-0.2371,0.247
0.361000,0.0159,0.1022,-0.1864,0.213
0.363000,0.0030,0.1250,-0.1436,0.190
0.368000,0.0362,0.1004,-0.1202,0.161
0.376000,0.0143,0.0699,-0.0792,0.107
0.378000,-0.0158,0.0087,-0.0716,0.074
0.383000,-0.0988,0.0214,-0.1031,0.144
0.389000,-0.2103,0.0102,-0.0700,0.222
0.393000,-0.2597,0.0890,0.0758,0.285
0.398000,-0.2337,0.1695,0.2050,0.354
0.403000,-0.1984,0.2301,0.1755,0.351
0.420000,-0.1965,0.2012,0.0258,0.282
0.421000,-0.2624,0.1332,-0.2002,0.356
0.422000,-0.3544,0.1188,-0.4429,0.580
0.425000,-0.3636,0.0988,-0.6092,0.716
0.428000,-0.2750,0.1121,-0.6708,0.734
0.433000,-0.2313,0.2071,-0.7369,0.800
0.449000,-0.3087,0.4793,-0.8411,1.016
0.450000,-0.2039,0.5047,-0.6146,0.821
0.451000,0.0557,0.2150,-0.0231,0.223
0.454000,0.0940,0.0772,0.2309,0.261
0.465000,0.0361,0.0156,0.3617,0.364
0.466000,-0.0143,0.0554,0.4661,0.470
0.469000,-0.0913,0.0985,0.3119,0.340
0.480000,-0.1754,0.2739,0.1023,0.341
0.481000,-0.2997,0.3844,-0.0436,0.489
0.484000,-0.3631,0.4756,-0.1849,0.626
0.491000,-0.4245,0.4771,-0.3122,0.711
0.494000,-0.4828,0.3705,-0.4875,0.780
0.499000,-0.3842,0.2147,-0.6988,0.826
0.504000,-0.0154,-0.3185,-1.0241,1.073
0.522000,0.2439,-0.8418,-1.4790,1.719
0.525000,-0.0239,-0.6781,-1.7616,1.888
0.526000,-0.1938,-0.3783,-1.7105,1.762
0.527000,-0.3611,0.0353,-1.1532,1.209
0.529000,-0.5048,0.5455,-0.3095,0.805
0.534000,-0.5987,0.9174,0.4469,1.183
0.551000,-0.7181,1.2274,1.1573,1.833
0.553000,-0.7384,1.3355,1.5207,2.154
0.553000,-0.7891,1.2875,1.2769,1.978
0.565000,-0.7939,0.9795,1.1180,1.685
0.566000,-0.7684,0.5031,1.0318,1.381
0.567000,-0.6450,-0.1680,0.8850,1.108
0.570000,-0.5050,-0.8131,0.8544,1.283
0.579000,-0.4419,-1.1830,0.7754,1.482
0.580000,-0.4351,-1.4704,0.6207,1.654
0.585000,-0.4466,-1.5808,0.3014,1.670
0.591000,-0.4533,-1.4338,-0.0345,1.504
0.595000,-0.4644,-1.2107,-0.0277,1.297
0.600000,-0.4071,-0.8112,0.2760,0.949
0.606000,-0.3662,-0.4410,0.7058,0.909
0.610000,-0.2621,-0.4248,0.9332,1.058
0.616000,-0.1792,-0.5389,0.7235,0.920
0.621000,-0.1099,-0.6826,0.1609,0.710
0.638000,0.0577,-0.8129,-0.5288,0.971
0.639000,0.3057,-0.9584,-1.1728,1.545
0.640000,0.5050,-0.9875,-1.5699,1.922
0.643000,0.6125,-0.9451,-1.5358,1.904
0.646000,0.6341,-0.9086,-1.2258,1.652
0.651000,0.6069,-0.7848,-0.7659,1.253
0.669000,0.5054,-0.6403,-0.2805,0.863
0.670000,0.2975,-0.4461,0.0075,0.536
0.671000,0.0886,-0.2330,0.2110,0.327
0.685000,-0.0591,-0.0354,0.1381,0.154
0.686000,-0.2008,0.1671,0.1314,0.292
0.687000,-0.2746,0.2957,0.2963,0.501
0.688000,-0.3125,0.2898,0.4211,0.599
0.701000,-0.2432,0.1883,0.3109,0.437
0.702000,-0.1562,0.0332,-0.0462,0.166
0.703000,-0.1018,-0.1058,-0.3405,0.371
0.712000,-0.1029,-0.1874,-0.3062,0.373
0.713000,-0.2354,-0.1800,-0.0188,0.297
0.717000,-0.3850,-0.1303,0.1324,0.427
0.738000,-0.5528,-0.0652,0.2536,0.612
0.740000,-0.6223,-0.0829,0.1808,0.653
0.740000,-0.6117,-0.0923,0.0459,0.620
0.741000,-0.6272,-0.0764,0.0844,0.637
0.744000,-0.7380,0.0427,0.3563,0.821
0.747000,-1.0549,0.1053,0.2393,1.087
0.752000,-1.0239,0.0554,-0.3361,1.079
0.768000,-0.2554,-0.1896,-0.4948,0.588
0.769000,0.2376,-0.5657,-0.1626,0.635
0.770000,0.0930,-0.5289,0.2451,0.590
0.782000,0.0437,-0.2713,0.4504,0.528
0.783000,0.1552,-0.1484,0.5377,0.579
0.783000,1.0278,0.3582,0.8145,1.359
0.795000,1.9474,0.6878,1.1691,2.373
0.796000,2.0038,0.2768,1.0799,2.293
0.797000,2.0155,-0.0201,0.3730,2.050
0.803000,1.7579,-0.1774,-0.6237,1.874
0.808000,1.3456,-0.2053,-1.1626,1.790
0.812000,1.3184,-0.2859,-1.0448,1.706
0.818000,1.5554,-0.5975,-0.8472,1.869
0.823000,1.6338,-1.0508,-0.6598,2.052
0.828000,1.3864,-1.2957,-0.0437,1.898
0.833000,1.0008,-1.4346,0.9008,1.968
0.839000,0.6438,-1.5411,1.9865,2.595
0.843000,0.5287,-1.7844,2.8989,3.445
0.848000,0.7100,-2.1481,3.3305,4.026
0.853000,1.0400,-2.3799,3.3422,4.233
0.869000,1.0273,-2.2875,3.4646,4.277
0.871000,0.9487,-2.0078,3.3375,4.009
0.873000,0.8764,-1.5922,3.1357,3.624
0.874000,0.5837,-0.9913,2.4563,2.712
0.900000,0.4262,-0.5299,1.6246,1.761
0.901000,0.3944,-0.1960,0.8402,0.949
0.901000,0.3304,0.1427,0.0763,0.368
0.902000,0.1376,0.4624,-0.6771,0.831
0.902000,-0.1276,0.7851,-1.2807,1.508
0.904000,-1.1717,1.3812,-2.3280,2.950
0.911000,-4.2306,2.8302,-4.0452,6.502
0.914000,-8.5956,4.8820,-5.1143,11.130
0.919000,-9.6474,5.0788,-3.6957,11.512
0.924000,-5.3693,2.4773,-1.2998,6.054
0.929000,-0.3304,-0.5805,0.0833,0.673
0.934000,1.5023,-1.3771,1.5044,2.533
0.953000,1.6039,-0.7163,1.8403,2.544
0.957000,1.1195,0.4016,-1.8350,2.187
0.958000,0.7238,0.6822,-5.3321,5.424
0.959000,0.5210,0.7170,-4.8821,4.962
0.963000,0.6519,0.6915,-3.0077,3.154
0.964000,1.0939,0.5890,-0.3662,1.295
0.969000,0.9260,0.3521,0.6367,1.178
0.979000,0.1425,0.1269,0.6782,0.705
0.980000,-0.6137,-0.0907,0.6072,0.868
0.985000,-1.0514,-0.2659,0.7182,1.301
0.991000,-1.2871,-0.3074,0.9139,1.608
0.995000,-1.5135,-0.3934,0.9068,1.808
1.000000,-1.6431,-0.5611,0.8787,1.946
1.005000,-1.4970,-0.7601,1.0332,1.971
1.009000,-0.8866,-0.5874,1.1266,1.549
1.015000,-0.0496,-0.0321,1.6116,1.613
1.020000,0.7221,0.7992,2.7332,2.938
1.025000,1.2332,0.5503,3.0030,3.293
1.030000,1.2457,-0.2121,2.5866,2.879
1.035000,0.8774,-0.5187,1.8472,2.110
1.050000,0.3035,-0.4773,0.8308,1.005
1.051000,0.0119,-0.4796,-0.0978,0.490
1.052000,0.1030,-0.5259,-0.8787,1.029
1.074000,0.2652,-0.5428,-1.2107,1.353
1.074000,0.2584,-0.4460,-1.2705,1.371
1.075000,0.1248,-0.2423,-1.1887,1.220
1.076000,0.0306,-0.1367,-1.1161,1.125
1.076000,-0.0166,-0.0438,-1.1647,1.166
1.081000,-0.0315,0.0374,-1.2517,1.253
1.086000,-0.0482,0.1395,-1.2230,1.232
1.091000,0.0778,0.2932,-0.9906,1.036
1.096000,0.2306,0.4690,-0.6776,0.856
1.101000,0.4796,0.4755,-0.0655,0.679
1.107000,0.6188,0.3357,0.9999,1.223
1.111000,0.4784,0.2713,1.5586,1.653
1.116000,0.1790,0.3077,0.6885,0.775
1.121000,-0.2170,0.3381,-0.8265,0.919
1.126000,-0.5738,0.3519,-2.1653,2.268
1.131000,-1.2145,0.3187,-3.0056,3.257
1.137000,-1.0528,0.0529,-1.7396,2.034
1.141000,0.1833,-0.2831,0.9165,0.977
1.147000,0.7530,-0.3656,0.0170,0.837
1.152000,0.5102,-0.3550,-1.0631,1.231
1.171000,0.0205,-0.2960,-0.4659,0.552
1.173000,-0.3279,-0.2357,-0.0506,0.407
1.173000,-0.3209,-0.1759,-0.1260,0.387
1.174000,-0.1953,-0.0824,-0.2154,0.302
1.177000,-0.0298,0.0135,-0.1842,0.187
1.182000,0.0746,0.1237,-0.0333,0.148
1.188000,0.0867,0.2277,0.1376,0.280
1.207000,0.1422,0.2419,0.2574,0.381
1.208000,0.2656,0.2357,0.4440,0.569
1.208000,0.3943,0.2017,0.5840,0.733
1.209000,0.4811,0.1694,0.5845,0.776
1.212000,0.4554,0.0909,0.5390,0.711
1.218000,0.3730,0.0282,0.4585,0.592
1.224000,0.3009,-0.1067,0.3620,0.483
1.228000,0.1810,-0.1876,0.3400,0.428
1.232000,-0.0033,-0.2096,0.3535,0.411
1.238000,-0.0717,-0.2139,0.3087,0.382
1.243000,-0.1204,-0.1956,0.1249,0.261
1.248000,-0.1842,-0.0942,-0.1787,0.273
1.253000,-0.1483,-0.0268,-0.4504,0.475
1.273000,-0.0927,-0.0660,-0.8574,0.865
1.274000,0.0554,-0.1797,-1.1587,1.174
1.275000,0.2186,-0.2828,-1.3675,1.413
1.277000,0.3435,-0.2421,-1.4209,1.482
1.279000,0.4582,-0.2182,-1.1888,1.293
1.283000,0.4430,-0.1572,-0.8475,0.969
1.289000,0.4234,-0.0304,-0.5526,0.697
1.310000,0.2910,0.1155,-0.2875,0.425
1.312000,0.2294,0.2096,0.0414,0.313
1.312000,0.2109,0.2917,0.3232,0.484
1.313000,0.1192,0.3913,0.6842,0.797
1.314000,0.0796,0.4235,0.8825,0.982
1.319000,0.0544,0.4115,1.0107,1.093
1.325000,0.1065,0.3414,1.0681,1.126
1.328000,0.1958,0.2701,1.1315,1.180
1.334000,0.2652,0.1437,1.2859,1.321
1.339000,0.1896,0.1148,1.3437,1.362
1.344000,0.1338,0.0993,1.2992,1.310
1.349000,0.1092,0.0913,1.2636,1.272
1.355000,0.0918,0.1472,1.2463,1.258
1.359000,0.1467,0.1927,1.1854,1.210
1.364000,0.2312,0.1862,1.0879,1.128
1.369000,0.3914,0.1417,0.8346,0.933
1.385000,0.2562,0.2062,0.5962,0.681
1.386000,-0.1044,0.3554,0.5929,0.699
1.386000,-0.2809,0.4816,0.4884,0.741
1.389000,-0.3644,0.5564,0.3365,0.745
1.407000,-0.4645,0.5703,0.1189,0.745
1.408000,-0.5573,0.5707,-0.0932,0.803
1.408000,-0.6008,0.5422,-0.2647,0.851
1.409000,-0.5119,0.5246,-0.3982,0.834
1.415000,-0.3272,0.5334,-0.4478,0.770
1.419000,-0.2368,0.5253,-0.3634,0.681
1.424000,-0.1272,0.4828,-0.2271,0.549
1.430000,-0.1106,0.3571,-0.0559,0.378
1.435000,-0.1451,0.2343,0.1032,0.294
1.441000,-0.1226,0.1499,0.3005,0.358
1.445000,-0.0473,0.0538,0.5643,0.569
1.450000,0.1317,-0.0611,0.6983,0.713
1.455000,0.2614,-0.1919,0.6685,0.743
1.460000,0.3751,-0.2665,0.5279,0.700
1.465000,0.4412,-0.1771,0.2217,0.525
1.470000,0.4612,-0.1353,-0.2148,0.526
1.490000,0.3261,-0.1460,-0.6845,0.772
1.491000,0.1666,-0.0526,-0.9223,0.939
1.492000,-0.1534,0.1645,-1.0631,1.087
1.495000,-0.6607,0.4387,-1.1183,1.371
1.495000,-0.9501,0.6031,-1.1141,1.584
1.501000,-0.9078,0.5958,-0.8164,1.359
1.506000,-0.7872,0.5412,-0.3697,1.024
1.525000,-0.5216,0.3720,-0.0839,0.646
1.526000,-0.3036,0.1592,-0.0035,0.343
1.527000,-0.2563,0.0287,0.0302,0.260
1.527000,-0.3318,-0.0307,0.1083,0.350
1.532000,-0.4458,-0.0156,0.1794,0.481
1.537000,-0.5342,-0.0145,0.1574,0.557
1.543000,-0.6202,-0.1171,0.0363,0.632
1.547000,-0.6332,-0.2391,-0.0585,0.679
1.552000,-0.6890,-0.2893,-0.0841,0.752
1.561000,-0.5877,-0.3286,-0.0887,0.679
1.563000,-0.3754,-0.3420,-0.1277,0.524
1.567000,-0.1708,-0.2780,-0.1458,0.357
1.572000,-0.0390,-0.1651,-0.1831,0.250
1.577000,0.0769,-0.0122,-0.1931,0.208
1.582000,0.1860,0.0265,-0.1317,0.229
1.587000,0.2239,0.0110,-0.0912,0.242
1.594000,0.1869,-0.0068,-0.1364,0.231
1.596000,0.0447,-0.0259,-0.0734,0.090
1.602000,-0.0873,-0.1048,-0.0603,0.149
1.607000,-0.1112,-0.1811,-0.1462,0.258
1.625000,-0.1213,-0.2501,-0.1133,0.300
1.627000,-0.1407,-0.2486,-0.0298,0.287
1.628000,-0.1867,-0.2040,-0.0395,0.279
1.628000,-0.2238,-0.1738,-0.1206,0.308
1.632000,-0.2446,-0.0944,-0.1573,0.306
1.637000,-0.1935,-0.1382,-0.1485,0.280
1.655000,-0.0948,-0.1913,0.0447,0.218
1.656000,0.0372,-0.2569,0.2790,0.381
1.658000,0.2187,-0.4204,0.4615,0.661
1.659000,0.3542,-0.8133,0.6123,1.078
1.663000,0.0396,-0.9055,0.1796,0.924
1.668000,-0.4572,-0.3503,-0.4165,0.711
1.673000,-0.5045,0.0073,0.0233,0.505
1.678000,-0.1663,0.0756,0.7457,0.768
1.683000,0.1476,-0.1085,1.1029,1.118
1.688000,0.1983,-0.4073,0.8391,0.954
1.706000,0.0392,-0.5413,0.0617,0.546
1.707000,-0.1645,-0.4793,-0.6017,0.787
1.707000,-0.3006,-0.3788,-0.7979,0.933
1.709000,-0.2975,-0.2698,-0.6454,0.760
1.713000,-0.2416,-0.2007,-0.3283,0.454
1.718000,-0.1541,-0.1859,-0.1060,0.264
1.723000,-0.0333,-0.2389,-0.0359,0.244
1.734000,0.0889,-0.2234,-0.0889,0.256
1.735000,0.1669,-0.2392,-0.1116,0.312
1.739000,0.2027,-0.1528,0.0005,0.254
1.747000,0.1254,-0.0596,0.3160,0.345
1.749000,-0.0345,0.0267,0.6068,0.608
1.753000,-0.1239,0.0525,0.7071,0.720
1.760000,-0.2210,-0.0467,0.6031,0.644
1.763000,-0.2836,-0.1226,0.4981,0.586
1.769000,-0.3315,-0.1332,0.3731,0.517
1.774000,-0.2987,-0.0462,0.2842,0.415
1.779000,-0.2881,0.0599,0.3099,0.427
1.784000,-0.3107,0.1735,0.4484,0.572
1.790000,-0.4202,0.2353,0.7434,0.886
1.794000,-0.5048,0.1968,0.8486,1.007
1.799000,-0.5606,0.0906,0.7044,0.905
1.804000,-0.5937,-0.0050,0.5917,0.838
1.823000,-0.5854,-0.0884,0.4913,0.769
1.824000,-0.4959,-0.0888,0.3670,0.623
1.824000,-0.3702,-0.1037,0.2555,0.462
1.825000,-0.2623,-0.1237,0.2755,0.400
1.852000,-0.1492,-0.1041,0.5254,0.556
1.853000,-0.0218,-0.0732,0.7568,0.761
1.853000,-0.0161,-0.0006,0.9786,0.979
1.854000,-0.1153,0.0732,1.2538,1.261
1.855000,-0.3476,0.1623,1.4929,1.541
1.856000,-0.5589,0.1870,1.6638,1.765
1.866000,-0.6435,0.1700,1.7320,1.855
1.868000,-0.6483,0.1528,1.7469,1.870
1.870000,-0.6260,0.1052,1.6398,1.758
1.882000,-0.6359,0.0835,1.5038,1.635
1.883000,-0.6824,0.1151,1.5317,1.681
1.885000,-0.6590,0.1282,1.7114,1.838
1.894000,-0.6378,0.1443,1.9984,2.103
1.896000,-0.6637,0.1547,2.2484,2.349
1.900000,-0.7584,0.1413,2.3407,2.465
1.906000,-0.8867,0.1681,2.4006,2.565
1.910000,-0.9475,0.0628,2.3697,2.553
1.916000,-0.9847,-0.0259,2.2985,2.501
1.921000,-1.0138,-0.0382,2.2981,2.512
1.949000,-1.0451,-0.0492,2.0586,2.309
1.951000,-0.9505,-0.1399,1.7334,1.982
1.952000,-0.8226,-0.1569,1.5557,1.767
1.953000,-0.7934,-0.1303,1.4095,1.623
1.953000,-0.7762,-0.0974,1.4433,1.642
1.955000,-0.6861,-0.0777,1.5638,1.709
1.957000,-0.8257,0.0099,1.6732,1.866
1.984000,-0.9604,0.0636,1.7428,1.991
1.986000,-0.8831,-0.1463,1.8923,2.093
1.988000,-0.9566,-0.4903,1.9720,2.246
1.989000,-1.4152,-0.9982,1.7272,2.446
1.990000,-1.2800,-1.1069,1.4661,2.239
1.991000,-1.2704,-0.6144,1.3613,1.961
2.009000,-1.1095,-0.0340,1.5871,1.937
2.010000,-0.4640,0.2301,1.9208,1.989
2.011000,-0.1127,0.3909,2.1824,2.220
2.012000,-0.1657,0.2656,2.2596,2.281
2.013000,-0.2330,-0.1580,2.1149,2.134
2.017000,-0.2794,-0.5309,2.0395,2.126
2.022000,-0.2404,-0.7245,2.0122,2.152
2.026000,-0.0401,-0.7633,2.0035,2.144
2.031000,0.0085,-0.6653,2.0196,2.126
2.037000,-0.0855,-0.5471,1.9448,2.022
2.054000,-0.2448,-0.5424,1.6176,1.724
2.055000,-0.3904,-0.5436,1.2308,1.401
2.056000,-0.4013,-0.7253,1.1848,1.446
2.080000,-0.3941,-0.8156,1.3161,1.598
2.081000,-0.4112,-0.8299,1.3436,1.632
2.082000,-0.4758,-0.8978,1.3402,1.682
2.083000,-0.4500,-0.9494,1.3314,1.696
2.083000,-0.4522,-1.0650,1.2956,1.737
2.084000,-0.4322,-1.1991,1.0887,1.676
2.088000,-0.3556,-1.3042,0.9696,1.664
2.093000,-0.2997,-1.3716,0.9236,1.681
2.097000,-0.2192,-1.4702,0.8347,1.705
2.103000,-0.2044,-1.5136,0.5999,1.641
2.109000,-0.2029,-1.4317,0.3859,1.497
2.113000,-0.1034,-1.3314,0.2541,1.359
2.118000,-0.0950,-1.2202,0.1806,1.237
2.123000,0.0126,-1.2996,0.3615,1.349
2.128000,0.0926,-1.3379,0.4473,1.414
2.133000,0.1292,-1.2379,0.2510,1.270
2.138000,0.1435,-1.1355,-0.1624,1.156
2.154000,0.1335,-1.1054,-0.4437,1.199
2.155000,0.1504,-1.1058,-0.7346,1.336
2.155000,0.2476,-1.2182,-0.8367,1.498
2.178000,0.3808,-1.2853,-0.6594,1.494
2.179000,0.3458,-1.3982,-0.4044,1.496
2.179000,0.1578,-1.4829,-0.1396,1.498
2.180000,0.0991,-1.6450,0.1161,1.652
2.181000,0.2350,-1.8503,0.2467,1.881
2.184000,0.1962,-1.9063,0.3260,1.944
2.189000,0.1595,-1.8825,0.4556,1.943
2.193000,0.1607,-1.8941,0.3491,1.933
2.199000,0.1263,-1.9302,0.0113,1.934
2.204000,-0.0501,-1.9467,-0.2813,1.968
2.210000,-0.1371,-1.9626,-0.6136,2.061
2.214000,-0.1450,-2.0548,-0.9371,2.263
2.219000,-0.1293,-2.0390,-1.1299,2.335
2.224000,-0.1298,-1.9874,-1.0247,2.240
2.229000,-0.1848,-1.9063,-0.6242,2.014
2.234000,-0.2034,-1.8558,-0.2414,1.882
2.240000,-0.2340,-1.9236,-0.0879,1.940
2.254000,-0.4026,-2.0548,-0.0563,2.095
2.255000,-0.6554,-2.1368,-0.1536,2.240
2.256000,-0.8976,-2.1855,-0.2268,2.373
2.279000,-0.9198,-2.2820,-0.4028,2.493
2.281000,-0.7824,-2.3487,-0.7663,2.591
2.282000,-0.5407,-2.3553,-1.0141,2.621
2.283000,-0.3339,-2.2005,-0.5638,2.296
2.284000,-0.0648,-1.9563,-0.5027,2.021
2.285000,0.4382,-1.6992,-1.2124,2.133
2.290000,0.5603,-1.3677,-1.4793,2.091
2.295000,0.5739,-1.0983,-1.6879,2.094
2.300000,0.6371,-0.9073,-1.9005,2.200
2.306000,0.5745,-0.8064,-1.8859,2.130
2.310000,0.3816,-0.8250,-1.6680,1.900
2.316000,0.3630,-1.0230,-1.5668,1.906
2.320000,0.3569,-1.2912,-1.3077,1.872
2.326000,0.4336,-1.5807,-0.9550,1.897
2.330000,0.4807,-1.7696,-0.8205,2.009
2.336000,0.5775,-1.8105,-0.7121,2.029
2.341000,0.5903,-1.6773,-0.4584,1.836
2.345000,0.6394,-1.4903,-0.3763,1.665
2.351000,0.7332,-1.3164,-0.3505,1.547
2.356000,0.8882,-1.2168,-0.4044,1.560
2.375000,1.0316,-1.2848,-0.2491,1.666
2.376000,1.1391,-1.2982,0.2009,1.739
2.377000,0.9352,-1.2682,1.3448,2.072
2.379000,1.0185,-1.3098,0.6089,1.767
2.383000,0.9873,-1.3832,-0.3537,1.736
2.386000,0.9476,-1.4040,-0.6798,1.825
2.391000,1.0306,-1.3410,-0.6397,1.808
2.409000,1.1075,-1.1861,-0.5288,1.707
2.411000,1.0435,-1.0159,-0.3831,1.506
2.411000,0.9734,-0.8999,-0.5159,1.422
2.412000,0.7943,-0.8667,-0.8343,1.442
2.417000,0.9742,-1.0640,-1.3492,1.975
2.422000,1.0302,-0.9857,-1.5679,2.119
2.427000,0.9656,-0.7733,-1.5908,2.015
2.432000,0.8934,-0.5283,-1.4270,1.764
2.437000,0.8977,-0.4254,-1.3154,1.648
2.445000,0.9353,-0.4751,-1.2679,1.646
2.448000,1.0179,-0.6126,-1.2109,1.696
2.452000,1.1638,-0.7864,-1.0864,1.776
2.457000,1.2649,-0.8259,-0.9727,1.797
2.462000,1.2308,-0.6787,-0.9009,1.669
2.467000,1.1517,-0.5602,-0.9656,1.604
2.472000,1.1298,-0.5216,-1.0428,1.624
2.493000,1.1982,-0.5963,-1.1341,1.754
2.494000,1.1597,-0.6765,-1.0705,1.717
2.495000,1.1194,-0.7372,-0.9205,1.626
2.496000,1.0127,-0.7916,-0.8286,1.529
2.498000,0.8580,-0.8684,-0.8504,1.488
2.502000,0.7537,-0.9451,-0.8251,1.464
2.508000,0.7423,-1.1138,-0.8437,1.582
2.528000,0.7346,-1.2731,-0.8726,1.709
2.529000,0.6712,-1.3667,-0.8166,1.728
2.529000,0.6331,-1.3958,-0.8553,1.755
2.530000,0.5314,-1.4310,-0.9471,1.796
2.533000,0.4310,-1.5114,-1.1002,1.918
2.538000,0.4042,-1.6321,-1.2518,2.096
2.544000,0.4292,-1.6242,-1.3070,2.129
2.548000,0.3954,-1.5405,-1.3024,2.056
2.553000,0.4220,-1.5041,-1.4005,2.098
2.558000,0.5157,-1.4477,-1.4298,2.099
2.563000,0.5923,-1.3751,-1.4824,2.107
2.568000,0.6572,-1.3398,-1.5328,2.139
2.574000,0.7410,-1.3347,-1.5079,2.146
2.588000,0.9545,-1.4206,-1.5005,2.276
2.589000,1.1476,-1.4720,-1.5710,2.440
2.590000,1.1750,-1.4246,-1.5804,2.431
2.612000,0.9762,-1.2344,-1.5330,2.197
2.613000,0.9600,-1.0929,-1.5035,2.092
2.614000,0.9912,-1.0898,-1.4325,2.055
2.614000,1.0593,-1.2023,-1.4085,2.133
2.616000,1.1462,-1.1567,-1.4795,2.200
2.619000,1.0634,-1.0192,-1.6097,2.182
2.624000,0.9623,-0.7946,-1.7080,2.115
2.629000,0.8507,-0.4963,-1.5381,1.826
2.633000,0.7705,-0.2648,-1.1349,1.397
2.639000,0.9564,-0.2997,-1.0432,1.447
2.645000,1.1996,-0.4402,-1.0478,1.652
2.649000,1.2082,-0.5234,-0.8838,1.586
2.654000,0.9791,-0.5529,-0.6426,1.295
2.661000,0.7344,-0.8094,-0.6910,1.293
2.664000,0.5022,-0.9744,-0.8802,1.406
2.669000,0.2345,-0.7025,-1.0702,1.301
2.674000,0.0262,-0.2946,-1.1443,1.182
2.679000,-0.0079,-0.0341,-1.2273,1.228
2.684000,0.0542,0.1360,-1.2073,1.216
2.689000,0.1732,0.2782,-0.9822,1.035
2.705000,0.3367,0.4144,-0.5754,0.785
2.706000,0.5319,0.5447,-0.2686,0.807
2.706000,0.5414,0.6773,-0.1884,0.887
2.709000,0.4947,0.5500,-0.4066,0.844
2.727000,0.4010,0.4754,-0.5623,0.838
2.728000,0.3418,0.5508,-0.5543,0.853
2.728000,0.1714,0.6881,-0.5675,0.908
2.731000,-0.1442,0.7614,-0.6056,0.983
2.735000,-0.2839,0.6037,-0.6342,0.920
2.740000,-0.2533,0.4769,-0.4468,0.701
