time,ax,ay,az,aT
0.003000,0.1498,-0.0467,0.1737,0.234
0.004000,0.1313,-0.0218,0.2603,0.292
0.004000,0.0866,-0.0246,0.2907,0.304
0.005000,0.0884,-0.0383,0.3069,0.322
0.009000,0.1338,-0.0379,0.2887,0.320
0.015000,0.1645,-0.0164,0.2507,0.300
0.019000,0.2022,-0.0532,0.1800,0.276
0.024000,0.2255,-0.0578,0.1135,0.259
0.031000,0.1883,-0.0360,0.0321,0.194
0.034000,0.2017,-0.0357,-0.0833,0.221
0.039000,0.1904,-0.0646,-0.1934,0.279
0.053000,0.1913,-0.0417,-0.2273,0.300
0.054000,0.2256,-0.0492,-0.2818,0.364
0.055000,0.2075,-0.0562,-0.3234,0.388
0.059000,0.2217,-0.0922,-0.3511,0.425
0.066000,0.2048,-0.0872,-0.3531,0.417
0.069000,0.2092,-0.0984,-0.3448,0.415
0.074000,0.1876,-0.1732,-0.3404,0.426
0.088000,0.1480,-0.1185,-0.3688,0.415
0.089000,0.1205,-0.1210,-0.4166,0.450
0.090000,0.1326,-0.1173,-0.3509,0.393
0.117000,0.1314,-0.1159,-0.2735,0.325
0.118000,0.1349,-0.1503,-0.1401,0.246
0.118000,0.1456,-0.1539,-0.0184,0.213
0.119000,0.1503,-0.1411,0.0749,0.219
0.119000,0.1537,-0.1262,0.0584,0.207
0.120000,0.0960,-0.1318,0.1055,0.194
0.125000,0.0955,-0.1256,0.0940,0.184
0.130000,0.0717,-0.0667,0.0561,0.113
0.135000,0.0787,-0.0986,0.0420,0.133
0.140000,0.1176,-0.0789,0.0539,0.152
0.146000,0.1167,-0.0554,0.0176,0.130
0.151000,0.1407,-0.0532,-0.0105,0.151
0.155000,0.1880,-0.1141,-0.0379,0.223
0.172000,0.2301,-0.2066,-0.0804,0.320
0.173000,0.2518,-0.2102,0.0046,0.328
0.173000,0.2606,-0.1775,0.0450,0.319
0.175000,0.2125,-0.1116,0.0712,0.250
0.195000,0.2091,-0.0817,0.0940,0.243
0.196000,0.1918,-0.0905,0.1711,0.272
0.197000,0.1733,-0.0901,0.2390,0.309
0.197000,0.1430,-0.0915,0.2275,0.284
0.201000,0.1979,-0.0943,0.1673,0.276
0.206000,0.2709,-0.1319,0.1396,0.332
0.212000,0.2649,-0.1347,0.1323,0.325
0.216000,0.2721,-0.1255,0.0842,0.311
0.221000,0.2254,-0.0600,0.0300,0.235
0.226000,0.2205,-0.0350,-0.0029,0.223
0.232000,0.2046,-0.0492,-0.0397,0.214
0.236000,0.1753,-0.0522,-0.0184,0.184
0.242000,0.1686,-0.0250,-0.0167,0.171
0.247000,0.1713,0.0152,0.0133,0.173
0.251000,0.1618,0.0493,0.0974,0.195
0.257000,0.1282,0.0560,0.0571,0.151
0.262000,0.0957,0.0164,0.0027,0.097
0.267000,0.1057,0.0212,-0.0241,0.110
0.272000,0.0548,0.0488,-0.0713,0.102
0.277000,0.0791,0.0481,-0.0734,0.118
0.282000,0.0498,0.0593,-0.0210,0.080
0.287000,0.0257,0.0610,0.0464,0.081
0.292000,0.0777,0.0639,0.0788,0.128
0.310000,0.0858,0.0156,0.0588,0.105
0.311000,0.0583,-0.0242,0.1046,0.122
0.312000,0.0645,-0.0577,0.0860,0.122
0.316000,0.0497,-0.0744,0.0213,0.092
0.321000,0.0433,-0.0660,-0.0618,0.100
0.323000,0.0862,-0.1027,-0.1490,0.200
0.347000,0.1246,-0.0963,-0.1678,0.230
0.348000,0.1062,-0.0781,-0.1543,0.203
0.349000,0.0897,-0.0650,-0.1561,0.191
0.349000,0.0811,-0.0687,-0.1649,0.196
0.350000,0.0068,-0.0952,-0.0806,0.125
0.353000,0.0546,-0.0943,0.0389,0.116
0.358000,0.0679,-0.1069,0.1615,0.205
0.363000,0.0196,-0.1152,0.2291,0.257
0.368000,-0.0306,-0.0526,0.2302,0.238
0.374000,-0.0474,-0.0300,0.2198,0.227
0.379000,-0.0476,-0.0483,0.1659,0.179
0.383000,-0.0244,-0.0523,0.1815,0.190
0.388000,0.0171,-0.0481,0.1518,0.160
0.394000,-0.0013,-0.0426,0.1378,0.144
0.398000,0.0171,-0.0454,0.1368,0.145
0.404000,0.0232,-0.0565,0.1037,0.120
0.409000,0.0111,-0.0234,0.0540,0.060
0.432000,0.0596,0.0145,0.0187,0.064
0.434000,0.0756,0.0273,0.0130,0.081
0.435000,0.0963,0.0283,0.0143,0.101
0.436000,0.0220,0.0593,-0.0049,0.063
0.437000,-0.0112,0.1210,-0.0122,0.122
0.473000,-0.0874,0.1433,0.0538,0.176
0.475000,-0.1315,0.1371,0.1878,0.267
0.477000,-0.1217,0.1276,0.2753,0.327
0.478000,-0.1876,0.1480,0.3226,0.401
0.478000,-0.2258,0.1599,0.4583,0.535
0.480000,-0.2701,0.1602,0.4086,0.515
0.480000,-0.2636,0.2165,0.1651,0.379
0.481000,-0.1540,0.2587,-0.1043,0.319
0.482000,-0.1138,0.3797,-0.2063,0.447
0.500000,-0.1044,0.4780,-0.2267,0.539
0.501000,-0.1203,0.5195,-0.2613,0.594
0.502000,-0.0265,0.4643,-0.2515,0.529
0.502000,0.1153,0.3704,0.2923,0.486
0.505000,-0.1313,0.2677,1.0824,1.123
0.509000,-0.5680,0.2318,0.6404,0.887
0.524000,-0.8155,0.3017,0.3958,0.955
0.525000,-0.7342,0.3102,0.2811,0.845
0.526000,-0.0642,0.0602,0.4071,0.417
0.549000,0.5285,-0.2714,0.1930,0.625
0.550000,0.2597,-0.2555,-0.4610,0.588
0.551000,0.7199,-0.8683,-0.6327,1.293
0.551000,1.1225,-1.0257,-0.6204,1.642
0.552000,1.0519,-0.5671,-0.4814,1.288
0.555000,0.9778,-0.2947,-0.3280,1.073
0.560000,0.9563,-0.2928,-0.1902,1.018
0.565000,0.7696,-0.3328,-0.0906,0.843
0.570000,0.5516,-0.3278,0.1100,0.651
0.575000,0.4210,-0.3617,0.2549,0.611
0.581000,0.4022,-0.4286,0.2942,0.657
0.586000,0.4883,-0.4472,0.3427,0.746
0.590000,0.6065,-0.4415,0.3611,0.833
0.596000,0.6863,-0.4305,0.3636,0.888
0.601000,0.7012,-0.4248,0.2734,0.864
0.606000,0.7252,-0.3832,0.1523,0.834
0.611000,0.6856,-0.3094,0.1198,0.762
0.616000,0.6541,-0.2785,0.1385,0.724
0.621000,0.6448,-0.2891,0.1868,0.731
0.626000,0.6518,-0.3234,0.2049,0.756
0.641000,0.6488,-0.2906,0.1774,0.733
0.642000,0.6373,-0.2769,0.2037,0.724
0.642000,0.5742,-0.2347,0.3379,0.706
0.667000,0.4748,-0.1739,0.4030,0.647
0.668000,0.4042,-0.0720,0.4868,0.637
0.668000,0.3135,-0.0202,0.5166,0.605
0.669000,0.2400,-0.0234,0.5488,0.599
0.670000,0.1492,-0.0222,0.5957,0.614
0.672000,0.0397,-0.0226,0.5560,0.558
0.677000,-0.0249,0.0171,0.5446,0.545
0.682000,-0.0806,0.0048,0.5113,0.518
0.687000,-0.1345,0.0639,0.4438,0.468
0.692000,-0.1668,0.0703,0.3371,0.383
0.698000,-0.2136,0.0902,0.2088,0.312
0.702000,-0.2534,0.0641,0.1171,0.286
0.707000,-0.2351,0.0679,0.0196,0.246
0.724000,-0.2759,0.0971,-0.0852,0.305
0.725000,-0.2865,0.0898,-0.1942,0.358
0.725000,-0.3254,0.1205,-0.2694,0.439
0.726000,-0.3617,0.1379,-0.3589,0.528
0.753000,-0.3726,0.1471,-0.4404,0.595
0.754000,-0.3069,0.1156,-0.4645,0.569
0.755000,-0.2230,0.0928,-0.3909,0.460
0.755000,-0.1720,0.0891,-0.3476,0.398
0.756000,-0.1143,0.0469,-0.2970,0.322
0.758000,-0.0780,-0.0222,-0.1729,0.191
0.765000,-0.0499,-0.0133,-0.1293,0.139
0.768000,-0.0611,-0.0462,-0.0775,0.109
0.773000,-0.0803,-0.0614,-0.0098,0.102
0.777000,-0.0764,-0.0436,0.0607,0.107
0.782000,-0.1569,-0.0098,0.0674,0.171
0.788000,-0.1844,0.0088,0.0989,0.209
0.793000,-0.2070,-0.0260,0.1385,0.250
0.798000,-0.1752,-0.0368,0.1290,0.221
0.803000,-0.1254,-0.0246,0.1577,0.203
0.808000,-0.1223,-0.0716,0.1250,0.189
0.813000,-0.1095,-0.1323,0.1312,0.216
0.818000,-0.0847,-0.1037,0.0804,0.156
0.823000,-0.0491,-0.1362,-0.0251,0.147
0.828000,-0.0565,-0.1364,-0.1029,0.180
0.834000,-0.0577,-0.1270,-0.1497,0.205
0.838000,-0.0554,-0.1280,-0.1907,0.236
0.844000,-0.0544,-0.1191,-0.2417,0.275
0.861000,-0.0463,-0.1191,-0.2444,0.276
0.862000,-0.0764,-0.0767,-0.2799,0.300
0.863000,-0.1090,-0.0661,-0.2909,0.318
0.865000,-0.1150,-0.0551,-0.2474,0.278
0.869000,-0.1066,-0.0737,-0.1983,0.237
0.874000,-0.0586,-0.1373,-0.1713,0.227
0.900000,-0.0461,-0.1121,-0.1265,0.175
0.901000,-0.0756,-0.0797,-0.0903,0.142
0.902000,-0.0270,-0.0820,-0.0973,0.130
0.903000,0.0087,-0.1322,-0.0743,0.152
0.903000,-0.0296,-0.1763,-0.0584,0.188
0.904000,-0.0949,-0.1319,-0.1071,0.195
0.910000,-0.1754,-0.0649,-0.1485,0.239
0.916000,-0.2127,-0.0196,-0.1933,0.288
0.920000,-0.2331,-0.0304,-0.1617,0.285
0.925000,-0.2596,-0.0234,-0.2113,0.336
0.943000,-0.2202,-0.0188,-0.2131,0.307
0.945000,-0.1509,-0.0485,-0.0920,0.183
0.945000,-0.0836,-0.0991,0.0166,0.131
0.946000,-0.0671,-0.1636,0.0876,0.197
0.969000,-0.0581,-0.1623,0.1509,0.229
0.970000,-0.0611,-0.1376,0.2627,0.303
0.971000,-0.1285,-0.1266,0.3254,0.372
0.971000,-0.1754,-0.1554,0.3289,0.404
0.971000,-0.1712,-0.1051,0.2559,0.325
0.975000,-0.1266,-0.0984,0.1769,0.239
0.981000,-0.1431,-0.0575,0.0751,0.172
0.985000,-0.1464,-0.0492,-0.0150,0.155
0.990000,-0.1139,-0.0444,-0.0404,0.129
0.995000,-0.1530,-0.0442,-0.0657,0.172
1.000000,-0.1431,-0.0428,-0.0754,0.167
1.006000,-0.1131,-0.0067,-0.0843,0.141
1.010000,-0.0681,-0.0216,-0.1219,0.141
1.015000,-0.0307,-0.0657,-0.1405,0.158
1.021000,0.0050,-0.1138,-0.1631,0.199
1.026000,0.0524,-0.1528,-0.1598,0.227
1.031000,0.1138,-0.1734,-0.0762,0.221
1.036000,0.0821,-0.1604,-0.1003,0.206
1.041000,0.0744,-0.1391,-0.1398,0.211
1.045000,0.0265,-0.1238,-0.1540,0.199
1.051000,0.0528,-0.1205,-0.1788,0.222
1.056000,0.0662,-0.1149,-0.1406,0.193
1.061000,0.0750,-0.0581,-0.1573,0.184
1.078000,0.0757,-0.0980,-0.1467,0.192
1.079000,0.1227,-0.0995,-0.1314,0.206
1.080000,0.1064,-0.0914,-0.0605,0.153
1.081000,0.1400,-0.0693,0.0313,0.159
1.086000,0.1468,-0.1008,0.0392,0.182
1.091000,0.1700,-0.1368,0.0150,0.219
1.113000,0.1533,-0.1452,0.0385,0.215
1.114000,0.1660,-0.1915,0.0381,0.256
1.115000,0.2059,-0.2031,0.0010,0.289
1.116000,0.2064,-0.2158,-0.0513,0.303
1.117000,0.2474,-0.2082,-0.0627,0.329
1.122000,0.2622,-0.2174,-0.0253,0.342
1.127000,0.2581,-0.1838,-0.0142,0.317
1.133000,0.2328,-0.1375,-0.0376,0.273
1.137000,0.2246,-0.1178,-0.0784,0.265
1.142000,0.1728,-0.0769,-0.1380,0.234
1.164000,0.1833,-0.0634,-0.1841,0.267
1.165000,0.1701,-0.0500,-0.1754,0.249
1.166000,0.1878,-0.0921,-0.1922,0.284
1.167000,0.2077,-0.1360,-0.1912,0.313
1.169000,0.1918,-0.1591,-0.2047,0.323
1.172000,0.1179,-0.1141,-0.2269,0.280
1.177000,0.0741,-0.0915,-0.1782,0.214
1.204000,0.0293,-0.0805,-0.0996,0.131
1.205000,-0.0229,-0.0895,0.0184,0.094
1.206000,-0.0063,-0.0876,0.0118,0.089
1.207000,0.0239,-0.0643,0.0372,0.078
1.207000,0.0947,-0.0590,0.0778,0.136
1.208000,0.1143,-0.0334,0.1047,0.159
1.219000,0.1309,-0.0043,0.1432,0.194
1.220000,0.2920,-0.1560,0.2990,0.446
1.223000,0.5136,-0.2530,0.7944,0.979
1.228000,0.4606,-0.1783,1.2120,1.309
1.233000,0.3130,-0.1402,0.9953,1.053
1.238000,0.3259,-0.1733,0.4248,0.563
1.243000,0.5049,-0.1936,0.0528,0.543
1.250000,0.5799,-0.1156,0.0587,0.594
1.254000,0.5578,-0.0408,0.1169,0.571
1.258000,0.5651,-0.0292,0.1435,0.584
1.278000,0.4969,-0.0709,0.1910,0.537
1.279000,0.4117,-0.0867,0.2005,0.466
1.280000,0.3533,-0.0571,0.2386,0.430
1.281000,0.3682,-0.0146,0.3532,0.510
1.285000,0.3482,-0.0013,0.3231,0.475
1.289000,0.3129,0.0236,0.3041,0.437
1.294000,0.2897,0.0179,0.3346,0.443
1.314000,0.2848,0.0103,0.3417,0.445
1.315000,0.2623,-0.0112,0.3113,0.407
1.316000,0.1171,0.0130,0.2231,0.252
1.316000,-0.7164,0.2505,-0.2768,0.808
1.319000,-1.6652,0.5522,-0.3161,1.783
1.324000,-1.6025,0.9425,1.1182,2.169
1.330000,-0.9165,0.9301,1.0484,1.675
1.334000,-0.5194,0.6751,-0.1558,0.866
1.340000,-0.3794,0.4837,-0.3876,0.727
1.345000,-0.2154,0.2235,-0.0339,0.312
1.349000,-0.0675,0.0358,0.3237,0.333
1.355000,-0.1045,-0.0289,0.4483,0.461
1.359000,-0.1234,-0.0404,0.4564,0.475
1.365000,0.0936,-0.0527,0.4439,0.457
1.370000,0.4361,-0.0360,0.5870,0.732
1.375000,0.5618,-0.1368,0.4065,0.707
1.381000,0.4528,-0.1654,0.1973,0.521
1.385000,0.3414,-0.1916,-0.1382,0.415
1.390000,0.2159,-0.1502,-0.1691,0.313
1.395000,0.0925,-0.0198,-0.0931,0.133
1.412000,0.0087,0.0510,0.0554,0.076
1.414000,0.0502,0.1205,0.2337,0.268
1.415000,0.0890,0.0486,0.4718,0.483
1.415000,0.1030,-0.0235,0.6730,0.681
1.421000,0.1966,-0.1380,0.9094,0.941
1.425000,0.1159,-0.1348,1.2577,1.270
1.451000,-0.0752,-0.0957,1.5628,1.568
1.452000,-0.1605,-0.0617,1.6267,1.636
1.452000,-0.2179,0.2079,1.5642,1.593
1.453000,-0.4518,0.5242,1.6678,1.806
1.454000,-0.6431,0.7332,1.6860,1.948
1.456000,-0.7846,0.9682,1.5338,1.976
1.461000,-0.8792,1.3026,1.4677,2.150
1.466000,-1.0553,1.5895,1.1920,2.250
1.471000,-1.2476,1.7082,1.2475,2.456
1.476000,-1.5327,1.5877,1.5852,2.717
1.496000,-1.4638,1.2571,1.5896,2.500
1.501000,-1.1426,0.7700,1.4192,1.978
1.501000,-0.8803,0.3824,1.2441,1.571
1.502000,-0.6390,0.0987,1.2303,1.390
1.502000,-0.2943,0.0063,1.4961,1.525
1.506000,0.2410,-0.0678,1.6112,1.631
1.511000,0.7260,-0.1648,1.7030,1.859
1.525000,1.0995,-0.1528,1.8587,2.165
1.526000,1.2997,-0.1972,2.0824,2.463
1.527000,1.3454,-0.1790,2.4504,2.801
1.537000,1.2599,0.0583,2.8612,3.127
1.539000,1.3362,-0.3262,2.1554,2.557
1.542000,1.2970,-0.5382,1.9095,2.370
1.549000,0.8816,-0.5478,1.8239,2.099
1.552000,0.4246,-0.7028,1.8817,2.053
1.557000,0.1470,-0.5868,2.0832,2.169
1.562000,-0.0089,-0.4368,2.4547,2.493
1.567000,-0.1416,-0.2283,2.6608,2.674
1.572000,-0.2538,0.6318,2.5861,2.674
1.578000,-0.1913,1.6439,2.9765,3.406
1.584000,-0.4030,1.6701,1.5596,2.320
1.589000,-0.2997,2.1541,0.8520,2.336
1.592000,0.3802,4.3198,1.5341,4.600
1.599000,-0.1202,3.7192,-0.7761,3.801
1.603000,-0.1695,2.5907,-1.6766,3.091
1.607000,-0.0201,2.2172,-0.8461,2.373
1.614000,0.3056,1.9843,0.3333,2.035
1.631000,0.5574,1.5552,0.6634,1.780
1.634000,0.6564,0.9555,0.0100,1.159
1.634000,0.6483,0.4962,-0.1532,0.831
1.641000,0.7807,0.3209,0.2965,0.895
1.642000,0.9942,0.2509,0.7369,1.263
1.642000,1.1744,0.2356,0.7107,1.393
1.666000,1.2048,0.2095,0.5306,1.333
1.667000,1.0553,0.3828,0.6352,1.290
1.668000,0.8340,0.7088,0.6087,1.252
1.668000,0.5484,1.1326,0.3471,1.305
1.669000,0.3887,1.3661,0.0954,1.424
1.674000,0.4141,1.4279,0.2712,1.511
1.679000,0.4898,1.3596,0.6398,1.580
1.690000,0.4595,1.2055,0.8128,1.525
1.691000,0.3143,1.0708,0.7945,1.370
1.694000,0.1336,0.9450,0.8213,1.259
1.701000,-0.0572,0.8138,0.8975,1.213
1.704000,-0.2976,0.6315,0.5693,0.901
1.709000,-0.4480,0.3687,0.3392,0.672
1.726000,-0.4141,0.1447,0.5658,0.716
1.727000,-0.4045,-0.0814,0.8498,0.945
1.727000,-0.3581,-0.4155,0.6379,0.841
1.729000,-0.3054,-0.7102,0.3137,0.834
1.750000,-0.3341,-0.8568,0.5416,1.067
1.751000,-0.3162,-1.0426,0.7289,1.311
1.752000,-0.3418,-1.1421,0.7156,1.390
1.752000,-0.4116,-1.1671,0.7095,1.426
1.755000,-0.4919,-1.1058,0.6096,1.355
1.760000,-0.5259,-1.1505,0.7780,1.485
1.766000,-0.3292,-1.3755,0.9759,1.718
1.769000,-0.1141,-1.7110,0.9548,1.963
1.775000,0.0161,-1.8448,0.9707,2.085
1.780000,0.0302,-1.8438,1.1905,2.195
1.785000,0.1278,-1.7969,1.1870,2.157
1.790000,0.2218,-1.8499,1.1036,2.166
1.795000,0.3385,-1.9513,1.2108,2.321
1.802000,0.4438,-2.1368,1.2878,2.534
1.805000,0.5889,-2.2580,1.1193,2.588
1.810000,0.5703,-2.2157,0.9423,2.474
1.825000,0.3923,-2.0721,0.8793,2.285
1.827000,0.2862,-1.9122,0.8341,2.106
1.828000,0.2687,-1.7658,0.8713,1.987
1.831000,0.2720,-1.6246,0.8336,1.846
1.850000,0.3506,-1.6201,0.6557,1.783
1.851000,0.4206,-1.6266,0.5951,1.782
1.852000,0.5117,-1.5809,0.6824,1.796
1.852000,0.5700,-1.5714,0.6586,1.797
1.856000,0.5689,-1.4930,0.4735,1.666
1.861000,0.5775,-1.4450,0.2933,1.584
1.866000,0.5581,-1.3726,0.2677,1.506
1.870000,0.6256,-1.2794,0.4312,1.488
1.876000,0.7294,-1.2039,0.6149,1.536
1.881000,0.6398,-1.1701,0.6326,1.476
1.886000,0.4091,-1.1683,0.2997,1.274
1.891000,0.1777,-1.3064,-0.0520,1.319
1.896000,0.0647,-1.4824,-0.0490,1.485
1.901000,0.1128,-1.7002,0.0872,1.706
1.906000,0.1819,-1.9440,0.2617,1.970
1.911000,0.1977,-2.2056,0.3075,2.236
1.916000,0.0787,-2.4908,0.2980,2.510
1.922000,0.0079,-2.7649,0.1405,2.768
1.926000,-0.0263,-2.9906,-0.1685,2.995
1.945000,-0.1541,-3.0507,-0.3163,3.071
1.948000,-0.3245,-3.0292,-0.4429,3.079
1.949000,-0.3932,-3.0467,-0.7822,3.170
1.951000,-0.4512,-3.0483,-0.9163,3.215
1.985000,-0.4573,-2.9229,-0.8748,3.085
1.986000,-0.4823,-2.7171,-0.8974,2.902
1.987000,-0.5811,-2.5877,-1.0545,2.854
1.988000,-0.6405,-2.6208,-1.4899,3.082
1.989000,-0.5839,-2.6835,-1.7793,3.272
1.991000,-0.4525,-2.7099,-1.7470,3.256
1.992000,-0.3647,-2.5674,-1.5424,3.017
1.993000,-0.3331,-2.3652,-1.4376,2.788
1.994000,-0.4302,-2.0747,-1.4442,2.564
1.997000,-0.5470,-1.8551,-1.5238,2.462
2.002000,-0.6338,-1.7340,-1.6200,2.456
2.008000,-0.5683,-1.7748,-1.9103,2.669
2.012000,-0.3994,-1.8096,-2.0049,2.730
2.017000,-0.2226,-1.7144,-1.7653,2.471
2.023000,-0.0633,-1.6170,-1.5526,2.243
2.028000,0.0375,-1.5548,-1.7809,2.364
2.046000,0.1214,-1.5407,-1.8964,2.446
2.048000,0.2564,-1.5677,-1.7629,2.373
2.050000,0.5196,-1.5866,-1.6443,2.343
2.052000,0.6649,-1.5077,-1.6405,2.325
2.052000,0.6821,-1.3048,-1.7120,2.258
2.081000,0.6946,-1.0796,-1.8178,2.225
2.082000,0.7134,-0.9265,-1.7377,2.095
2.083000,0.7401,-0.8109,-1.6663,1.996
2.084000,0.7109,-0.6035,-1.6470,1.893
2.085000,0.6148,-0.3703,-1.7254,1.869
2.085000,0.4560,-0.2021,-1.7866,1.855
2.089000,0.3428,-0.0488,-1.8358,1.868
2.093000,0.2472,-0.0372,-1.8185,1.836
2.100000,0.2307,-0.0548,-1.7453,1.761
2.103000,0.2824,-0.0967,-1.6285,1.656
2.109000,0.3021,-0.1867,-1.5760,1.616
2.114000,0.3642,-0.3666,-1.6113,1.692
2.119000,0.4346,-0.5573,-1.4774,1.638
2.124000,0.4218,-0.7741,-1.2495,1.529
2.129000,0.5011,-1.0337,-1.1431,1.621
2.134000,0.5448,-1.3037,-1.0848,1.781
2.139000,0.4900,-1.5015,-1.0854,1.916
2.144000,0.3924,-1.7359,-1.0087,2.046
2.161000,0.2973,-1.9854,-1.1030,2.291
2.162000,0.2037,-2.1697,-1.3109,2.543
2.163000,0.2225,-2.3513,-1.2709,2.682
2.165000,0.2941,-2.5085,-1.0515,2.736
2.188000,0.4160,-2.6712,-0.8463,2.833
2.190000,0.5848,-2.8023,-0.8096,2.975
2.191000,0.6894,-2.8563,-0.7145,3.024
2.192000,0.7261,-2.9266,-0.7668,3.111
2.193000,0.8268,-2.9427,-0.8832,3.182
2.194000,0.8257,-2.7898,-0.6974,2.992
2.200000,0.8406,-2.5147,-0.6497,2.730
2.205000,0.7259,-2.1928,-0.8843,2.473
2.210000,0.4401,-1.7392,-1.1867,2.151
2.215000,0.1074,-1.2067,-1.6086,2.014
2.220000,-0.1242,-0.7030,-1.6016,1.753
2.225000,-0.1229,-0.3462,-1.3501,1.399
2.230000,-0.0812,-0.0715,-1.1354,1.141
2.235000,-0.1944,0.0581,-1.1617,1.179
2.240000,-0.3456,-0.1640,-1.2986,1.354
2.245000,-0.3775,-0.3607,-1.4760,1.566
2.263000,-0.1940,-0.3467,-1.4696,1.522
2.264000,-0.0056,-0.1835,-1.2683,1.282
2.265000,0.0580,0.0926,-1.2163,1.221
2.299000,0.1538,0.2648,-1.0350,1.079
2.300000,0.2875,0.2494,-1.0058,1.075
2.301000,0.4901,0.2424,-0.9908,1.132
2.302000,0.7556,0.2398,-0.8031,1.128
2.302000,1.0122,0.1450,-0.5211,1.148
2.303000,1.1044,0.1407,-0.3613,1.170
2.303000,1.1243,0.2569,-0.4048,1.222
2.304000,1.0956,0.2387,-0.2945,1.159
2.306000,1.0705,-0.0824,-0.2583,1.104
2.312000,1.0450,-0.5159,-0.3578,1.219
2.318000,0.9783,-0.8490,-0.3898,1.353
2.321000,0.9193,-1.1296,0.0397,1.457
2.326000,0.8413,-1.3004,0.1449,1.556
2.331000,0.7219,-1.3479,0.0504,1.530
2.336000,0.6563,-1.3633,0.1638,1.522
2.341000,0.6122,-1.4325,0.1531,1.565
2.346000,0.7978,-1.3867,0.3724,1.643
2.352000,0.9717,-1.3141,0.3245,1.666
2.357000,0.9922,-1.1942,0.2205,1.568
2.362000,0.9354,-1.0426,0.5110,1.491
2.381000,0.9662,-1.0267,0.4473,1.479
2.382000,0.9761,-0.8412,0.3423,1.333
2.383000,0.8605,-0.5869,0.4195,1.123
2.384000,0.8325,-0.3332,0.4894,1.022
2.414000,0.7195,-0.0189,0.5859,0.928
2.415000,0.4842,0.2946,0.4193,0.705
2.416000,0.2869,0.4244,-0.0334,0.513
2.417000,0.1856,0.5307,-0.3374,0.656
2.418000,0.1266,0.6646,-0.2090,0.708
2.418000,0.0138,0.8703,-0.0448,0.872
2.419000,-0.0809,1.0007,0.0304,1.004
2.423000,-0.1737,1.1048,-0.1371,1.127
2.428000,-0.2989,1.1654,-0.3731,1.260
2.432000,-0.4454,1.2421,-0.4468,1.393
2.438000,-0.5286,1.4493,-0.4476,1.606
2.443000,-0.4838,1.4497,-0.5930,1.639
2.448000,-0.3408,1.3424,-0.7669,1.583
2.453000,-0.1032,1.3104,-0.8530,1.567
2.458000,0.0732,1.2063,-0.9414,1.532
2.463000,0.3319,1.1236,-0.8263,1.434
2.482000,0.6112,1.0248,-0.4148,1.263
2.483000,0.8265,0.9379,-0.2133,1.268
2.484000,0.9589,1.0372,-0.1793,1.424
2.485000,0.8172,1.1063,-0.1787,1.387
2.488000,0.7908,1.0422,-0.3157,1.346
2.493000,0.7736,1.2563,-0.3407,1.514
2.498000,0.8151,1.5174,-0.4463,1.779
2.520000,0.8598,1.7656,-0.5490,2.039
2.521000,0.8840,2.0454,-0.4977,2.283
2.523000,1.0412,2.3127,-0.4162,2.570
2.524000,1.0824,2.5210,-0.3918,2.771
2.524000,0.9458,2.6285,-0.3739,2.818
2.529000,0.8716,2.6331,-0.3089,2.791
2.535000,0.9524,2.6210,-0.2337,2.798
2.539000,1.1003,2.6034,-0.2042,2.834
2.544000,1.1038,2.6065,-0.2454,2.841
2.549000,1.0359,2.6151,-0.3830,2.839
2.554000,0.8841,2.5815,-0.7294,2.825
2.559000,0.6368,2.3900,-0.8967,2.631
2.564000,0.6968,2.1339,-1.1351,2.515
2.568000,0.7532,1.9537,-1.0241,2.331
2.574000,0.8307,1.6711,-0.8502,2.051
2.579000,0.7907,1.4325,-0.8315,1.835
2.597000,0.8135,1.1353,-0.7408,1.581
2.598000,0.7462,0.7662,-0.7144,1.286
2.599000,0.6412,0.4081,-0.7528,1.070
2.600000,0.6062,0.0179,-0.8163,1.017
2.630000,0.4817,-0.3434,-0.8749,1.056
2.631000,0.3883,-0.6411,-0.9531,1.213
2.633000,0.4552,-1.0749,-1.0548,1.573
2.634000,0.4403,-1.2861,-0.7444,1.550
2.635000,0.3969,-1.4136,-0.3310,1.505
2.636000,0.2503,-1.4849,-0.1993,1.519
2.637000,0.0401,-1.5348,-0.0608,1.537
2.640000,-0.0913,-1.6579,-0.0834,1.662
2.645000,-0.2827,-1.7001,-0.1328,1.729
2.652000,-0.4698,-1.7395,0.0768,1.803
2.655000,-0.6484,-2.0095,0.3541,2.141
2.660000,-0.4809,-2.2277,0.4256,2.318
2.665000,-0.7452,-2.1841,0.6890,2.408
2.670000,-1.0671,-2.5079,0.7409,2.824
2.676000,-0.8571,-2.8808,0.5720,3.060
2.680000,-0.6776,-3.3547,0.5485,3.466
2.695000,-0.5440,-3.9275,0.5373,4.001
2.696000,-0.4355,-4.2761,0.4570,4.322
2.697000,-0.7317,-4.5536,1.0112,4.722
2.718000,-0.1379,-5.3259,1.7857,5.619
2.720000,0.1738,-6.0792,2.4032,6.539
2.721000,-0.0256,-6.2603,2.0824,6.598
2.722000,-1.3114,-4.7025,0.8084,4.948
2.723000,-2.4711,-1.2937,1.1149,3.004
2.726000,-3.7774,2.8708,1.2135,4.897
2.731000,-4.3999,6.3505,1.1926,7.817
2.736000,-4.3018,9.0926,3.3062,10.588
2.741000,-3.9376,9.7160,5.8342,11.998
2.746000,-3.0393,9.2343,7.6803,12.389
2.752000,-1.8980,8.5890,6.7211,11.070
