time,ax,ay,az,aT
39.668000,0.2516,-0.1377,0.5809,0.648
39.673000,0.3000,-0.1623,0.5613,0.657
39.677000,0.3373,-0.1727,0.5573,0.674
39.683000,0.3532,-0.1927,0.5567,0.687
39.688000,0.3832,-0.1876,0.5045,0.661
39.694000,0.3976,-0.1767,0.4471,0.624
39.697000,0.3925,-0.1837,0.4000,0.590
39.703000,0.4267,-0.2326,0.4143,0.639
39.708000,0.4567,-0.2767,0.3715,0.651
39.713000,0.4506,-0.3100,0.3083,0.628
39.718000,0.4801,-0.3731,0.3060,0.681
39.724000,0.5034,-0.4397,0.2615,0.718
39.746000,0.5192,-0.4811,0.2166,0.740
39.747000,0.5183,-0.5248,0.1736,0.758
39.747000,0.5665,-0.5181,0.1541,0.783
39.748000,0.6040,-0.4982,0.1138,0.791
39.748000,0.5648,-0.4891,0.0852,0.752
39.753000,0.6034,-0.4309,0.0753,0.745
39.759000,0.6038,-0.4266,0.0867,0.744
39.769000,0.6162,-0.3613,0.1195,0.724
39.770000,0.6347,-0.3200,0.1223,0.721
39.773000,0.6458,-0.3098,0.1324,0.728
39.785000,0.6425,-0.3188,0.1271,0.728
39.786000,0.6642,-0.3493,0.1626,0.768
39.790000,0.7002,-0.3343,0.1742,0.795
39.794000,0.7314,-0.3217,0.1930,0.822
39.799000,0.7364,-0.3247,0.1867,0.826
39.804000,0.7342,-0.3552,0.1468,0.829
39.809000,0.7306,-0.4143,0.1079,0.847
39.825000,0.7795,-0.4290,0.1130,0.897
39.826000,0.8023,-0.3217,0.0673,0.867
39.827000,0.8133,-0.3090,0.0160,0.870
39.829000,0.8058,-0.3105,0.0082,0.864
39.834000,0.8310,-0.2808,-0.0423,0.878
39.839000,0.8353,-0.2726,-0.0829,0.883
39.847000,0.7709,-0.2499,-0.0874,0.815
39.849000,0.7848,-0.2356,-0.1216,0.828
39.855000,0.7288,-0.2498,-0.1713,0.789
39.861000,0.7248,-0.2675,-0.1776,0.793
39.865000,0.6700,-0.2707,-0.1553,0.739
39.870000,0.6303,-0.2414,-0.1519,0.692
39.876000,0.5601,-0.2325,-0.1806,0.633
39.880000,0.5000,-0.2162,-0.1697,0.571
39.885000,0.4799,-0.1580,-0.1128,0.518
39.890000,0.4624,-0.0795,-0.0304,0.470
39.897000,0.4521,-0.0404,-0.0119,0.454
39.900000,0.4132,-0.0001,0.0184,0.414
39.905000,0.3948,0.0354,0.0566,0.400
39.911000,0.4040,0.0589,0.0410,0.410
39.915000,0.3881,0.1028,0.0887,0.411
39.920000,0.3543,0.1084,0.1569,0.402
39.926000,0.3432,0.1319,0.1139,0.385
39.931000,0.3333,0.1698,0.1680,0.410
39.936000,0.3460,0.2279,0.2115,0.465
39.941000,0.3372,0.2608,0.2015,0.471
39.960000,0.3113,0.2973,0.2122,0.480
39.963000,0.3440,0.3122,0.2303,0.519
39.964000,0.3250,0.3414,0.2190,0.520
39.964000,0.3620,0.3323,0.2798,0.565
39.965000,0.3558,0.2956,0.2718,0.536
39.971000,0.3268,0.2780,0.3097,0.529
39.986000,0.2967,0.2736,0.3016,0.504
39.987000,0.3183,0.2750,0.2955,0.514
39.988000,0.2717,0.2453,0.3105,0.480
39.991000,0.2097,0.2574,0.3192,0.461
39.998000,0.2123,0.3111,0.3286,0.500
40.002000,0.1814,0.3074,0.3149,0.476
40.007000,0.1515,0.3011,0.2864,0.442
40.012000,0.0965,0.3294,0.3018,0.457
40.017000,0.0641,0.3612,0.3251,0.490
40.021000,0.0809,0.4012,0.3108,0.514
40.028000,0.0317,0.4039,0.3701,0.549
40.031000,0.0062,0.4305,0.3558,0.559
40.037000,-0.0039,0.4092,0.3946,0.569
40.042000,-0.0286,0.4106,0.3909,0.568
40.055000,-0.0559,0.3891,0.4091,0.567
40.056000,-0.0691,0.3521,0.4253,0.556
40.059000,-0.0717,0.2815,0.3955,0.491
40.077000,-0.0708,0.2876,0.4293,0.522
40.078000,-0.0689,0.2338,0.4061,0.474
40.078000,-0.0660,0.1847,0.4301,0.473
40.079000,-0.0682,0.1130,0.4365,0.456
40.082000,-0.0739,0.0819,0.4085,0.423
40.087000,-0.0534,0.0425,0.3881,0.394
40.092000,-0.0495,-0.0412,0.3548,0.361
40.097000,-0.0505,-0.0530,0.3324,0.340
40.103000,-0.0253,-0.0398,0.3697,0.373
40.108000,-0.0098,-0.0695,0.3735,0.380
40.113000,0.0318,-0.1100,0.3197,0.340
40.118000,0.0304,-0.0918,0.3316,0.345
40.123000,0.0756,-0.0795,0.2798,0.301
40.129000,0.1138,-0.0876,0.2444,0.283
40.132000,0.1053,-0.1015,0.2111,0.257
40.138000,0.0957,-0.0592,0.1883,0.219
40.143000,0.0971,-0.0659,0.1878,0.221
40.149000,0.1106,-0.0784,0.1486,0.201
40.153000,0.0810,-0.1340,0.0946,0.183
40.160000,0.1129,-0.1308,0.0642,0.184
40.180000,0.0998,-0.1383,0.0680,0.184
40.181000,0.1062,-0.1458,0.0526,0.188
40.181000,0.0807,-0.1664,0.0395,0.189
40.182000,0.0950,-0.1690,0.0009,0.194
40.183000,0.0847,-0.1728,0.0040,0.192
40.189000,0.0818,-0.1825,-0.0491,0.206
40.204000,0.0650,-0.1575,-0.0352,0.174
40.205000,0.0543,-0.1446,0.0255,0.157
40.206000,0.0548,-0.1365,-0.0344,0.151
40.210000,0.0257,-0.1165,-0.0163,0.120
40.218000,0.0328,-0.0738,0.0212,0.083
40.219000,0.0519,-0.0396,0.0231,0.069
40.225000,0.0713,-0.0570,0.0614,0.110
40.233000,0.0549,-0.0600,0.1311,0.154
40.236000,0.0745,-0.0727,0.1222,0.161
40.239000,0.0318,-0.0675,0.1329,0.152
40.246000,0.0539,-0.0910,0.1056,0.149
40.250000,0.0377,-0.1349,0.0943,0.169
40.255000,0.0335,-0.1286,0.0867,0.159
40.260000,0.0461,-0.0804,0.0699,0.116
40.288000,0.0073,-0.0658,0.0578,0.088
40.289000,-0.0111,-0.0704,0.0409,0.082
40.290000,0.0064,-0.0462,0.0503,0.069
40.291000,-0.0166,-0.1051,0.0436,0.115
40.291000,-0.0169,-0.0732,0.0686,0.102
40.320000,-0.0232,-0.0677,0.0780,0.106
40.321000,-0.0117,-0.0503,0.0751,0.091
40.321000,-0.0050,-0.0437,0.1100,0.118
40.322000,0.0169,-0.0169,0.1480,0.150
40.322000,-0.0030,0.0073,0.1595,0.160
40.323000,0.0424,-0.0020,0.1493,0.155
40.323000,0.0449,0.0043,0.1974,0.202
40.325000,0.0365,0.0094,0.2117,0.215
40.333000,0.0516,0.0049,0.2055,0.212
40.335000,0.0536,0.0218,0.2448,0.252
40.340000,0.0447,0.0541,0.2326,0.243
40.346000,0.0666,0.0623,0.2217,0.240
40.350000,0.0573,0.0882,0.2361,0.258
40.355000,0.0421,0.1044,0.1994,0.229
40.360000,-0.0005,0.1228,0.2035,0.238
40.366000,0.0329,0.1137,0.2055,0.237
40.371000,0.0138,0.1201,0.1815,0.218
40.376000,0.0184,0.1893,0.1864,0.266
40.393000,0.0239,0.2056,0.2033,0.290
40.394000,-0.0030,0.2171,0.1978,0.294
40.394000,0.0199,0.2070,0.1877,0.280
40.397000,0.0188,0.2053,0.1411,0.250
40.401000,0.0235,0.2226,0.1556,0.273
40.406000,0.0220,0.2065,0.1440,0.253
40.417000,0.0145,0.1763,0.1146,0.211
40.418000,-0.0013,0.1926,0.0440,0.198
40.421000,-0.0122,0.1661,0.0225,0.168
40.428000,-0.0337,0.1754,0.0166,0.179
40.431000,-0.0253,0.2131,0.0153,0.215
40.437000,-0.0038,0.1865,-0.0358,0.190
40.442000,-0.0358,0.1517,-0.0616,0.168
40.448000,-0.0438,0.1600,-0.0278,0.168
40.452000,-0.0301,0.1314,-0.0526,0.145
40.456000,-0.0378,0.1482,-0.0547,0.162
40.476000,-0.0715,0.1221,-0.0506,0.150
40.478000,-0.0726,0.0985,-0.0275,0.125
40.478000,-0.0821,0.0870,-0.0340,0.124
40.479000,-0.0500,0.0910,-0.0584,0.119
40.482000,-0.0407,0.0641,-0.0395,0.086
40.487000,-0.0239,0.0765,-0.0443,0.092
40.492000,-0.0035,0.0699,-0.0549,0.089
40.500000,-0.0057,0.0382,0.0003,0.039
40.501000,-0.0077,0.0627,-0.0067,0.063
40.508000,0.0032,0.0643,-0.0039,0.064
40.513000,0.0318,0.0160,-0.0046,0.036
40.518000,0.0697,-0.0093,-0.0123,0.071
40.523000,0.0837,0.0060,-0.0047,0.084
40.528000,0.0951,-0.0263,0.0265,0.102
40.533000,0.1123,-0.0952,0.0086,0.147
40.538000,0.1222,-0.1266,-0.0115,0.176
40.543000,0.1084,-0.1340,-0.0091,0.173
40.547000,0.1375,-0.1793,-0.0223,0.227
40.553000,0.1425,-0.2159,-0.0308,0.261
40.558000,0.1594,-0.2142,-0.0178,0.268
40.563000,0.1276,-0.2161,-0.0205,0.252
40.568000,0.1485,-0.2238,-0.0209,0.269
40.573000,0.1218,-0.2339,-0.0071,0.264
40.581000,0.1084,-0.2391,0.0054,0.263
40.585000,0.1379,-0.2193,0.0131,0.259
40.589000,0.0972,-0.2093,0.0598,0.238
40.594000,0.0676,-0.2087,0.0670,0.229
40.613000,0.0894,-0.2011,0.0813,0.235
40.614000,0.0350,-0.1663,0.0706,0.184
40.614000,0.0131,-0.1579,0.0911,0.183
40.615000,-0.0157,-0.1282,0.0560,0.141
40.619000,-0.0621,-0.0917,0.0117,0.111
40.624000,-0.0689,-0.1220,0.0036,0.140
40.641000,-0.1113,-0.0785,0.0456,0.144
40.643000,-0.1391,-0.0746,0.0517,0.166
40.643000,-0.1396,-0.0837,0.0080,0.163
40.644000,-0.1568,-0.0501,0.0668,0.178
40.658000,-0.1741,-0.0380,0.1097,0.209
40.659000,-0.1560,-0.0404,0.0668,0.174
40.660000,-0.1488,-0.0487,0.0623,0.168
40.674000,-0.0754,-0.0687,0.0472,0.112
40.675000,-0.0574,-0.0566,0.0688,0.106
40.676000,-0.0302,-0.0683,0.0892,0.116
40.683000,0.0335,-0.0822,0.0666,0.111
40.684000,0.0954,-0.1293,0.0869,0.183
40.690000,0.1082,-0.1475,0.0679,0.195
40.710000,0.1104,-0.1430,0.0097,0.181
40.711000,0.1425,-0.1052,0.0468,0.183
40.711000,0.1637,-0.0962,0.0359,0.193
40.712000,0.1328,-0.0765,0.0234,0.155
40.715000,0.1246,-0.0474,0.0498,0.142
40.719000,0.0988,-0.0280,0.0221,0.105
40.725000,0.0744,-0.0074,0.0180,0.077
40.732000,0.0611,0.0189,0.0030,0.064
40.735000,0.0611,0.0308,0.0306,0.075
40.740000,0.0409,0.0498,0.0709,0.096
40.746000,0.0578,0.0484,0.0860,0.114
40.750000,0.0186,0.0102,0.1284,0.130
40.755000,0.0093,0.0222,0.1313,0.134
40.760000,0.0321,0.0341,0.1259,0.134
40.766000,0.0211,0.0518,0.1375,0.148
40.770000,0.0063,0.0764,0.1121,0.136
40.775000,0.0057,0.0961,0.0860,0.129
40.781000,0.0213,0.0823,0.0804,0.117
40.786000,0.0664,0.0852,0.0584,0.123
40.791000,0.0741,0.0905,0.0711,0.137
40.813000,0.0628,0.0897,0.0115,0.110
40.815000,0.0800,0.1067,-0.0059,0.134
40.815000,0.0687,0.1307,0.0210,0.149
40.816000,0.0599,0.1271,0.0278,0.143
40.817000,0.0489,0.0748,0.0347,0.096
40.821000,-0.0096,0.0977,0.0334,0.104
40.826000,0.0121,0.0671,0.0037,0.068
40.842000,-0.0092,0.0853,-0.0128,0.087
40.843000,-0.0114,0.0665,-0.0337,0.075
40.844000,-0.0030,0.0372,-0.0460,0.059
40.857000,-0.0279,0.0332,-0.0524,0.068
40.858000,0.0447,0.0231,-0.0029,0.050
40.859000,0.0729,0.0192,-0.0642,0.099
40.862000,0.0545,0.0093,-0.0729,0.092
40.872000,0.0729,-0.0219,-0.0234,0.080
40.873000,0.0959,-0.0397,-0.0478,0.114
40.877000,0.1080,-0.0717,-0.0126,0.130
40.882000,0.1259,-0.0796,-0.0349,0.153
40.887000,0.1379,-0.0553,-0.0679,0.163
40.892000,0.1310,-0.0799,-0.0344,0.157
40.897000,0.1135,-0.1327,-0.0749,0.190
40.902000,0.1260,-0.1198,-0.0739,0.189
40.907000,0.0923,-0.0832,-0.0657,0.141
40.913000,0.0660,-0.0754,-0.0647,0.119
40.917000,0.0472,-0.0771,-0.0591,0.108
40.922000,0.0226,-0.0634,-0.0048,0.068
40.928000,0.0065,-0.0997,-0.0114,0.101
40.947000,-0.0023,-0.0859,-0.0415,0.095
40.948000,0.0054,-0.0639,-0.0238,0.068
40.949000,-0.0048,-0.0813,-0.0193,0.084
40.950000,-0.0125,-0.0807,-0.0242,0.085
40.955000,-0.0108,-0.0956,-0.0206,0.098
40.958000,-0.0366,-0.1187,-0.0311,0.128
40.978000,-0.0113,-0.1381,-0.0141,0.139
40.979000,0.0126,-0.1371,-0.0044,0.138
40.980000,0.0232,-0.1302,0.0040,0.132
40.980000,0.0525,-0.1435,-0.0113,0.153
40.984000,0.0590,-0.1271,0.0054,0.140
40.988000,0.0429,-0.1025,0.0554,0.124
40.993000,0.0673,-0.1315,0.0419,0.154
40.998000,0.0903,-0.1448,0.0404,0.175
41.003000,0.0823,-0.1402,0.0484,0.170
41.008000,0.0934,-0.1000,0.0586,0.149
41.028000,0.0499,-0.0933,0.0437,0.115
41.029000,0.0375,-0.0654,0.0171,0.077
41.030000,0.0419,-0.0496,0.0026,0.065
41.030000,0.0046,-0.0410,-0.0095,0.042
41.033000,0.0482,-0.0123,0.0319,0.059
41.039000,0.0393,-0.0455,0.0278,0.066
41.044000,0.0210,-0.0476,0.0474,0.070
41.051000,0.0183,-0.0485,0.0262,0.058
41.054000,0.0241,-0.0410,0.0384,0.061
41.059000,0.0252,-0.0584,0.0348,0.073
41.065000,0.0179,-0.0555,0.0630,0.086
41.069000,0.0132,-0.0491,0.0613,0.080
41.074000,0.0298,-0.0521,0.0511,0.079
41.081000,0.0285,-0.0659,0.0731,0.102
41.085000,0.0569,-0.0533,0.0676,0.103
41.090000,0.0506,-0.0160,0.0513,0.074
41.095000,0.0444,0.0151,0.0424,0.063
41.100000,0.0313,0.0269,0.0669,0.079
41.105000,0.0836,0.0280,0.0520,0.102
41.110000,0.0499,0.0479,0.0481,0.084
41.115000,-0.0060,0.0428,0.0470,0.064
41.120000,0.0217,0.0459,0.0222,0.055
41.125000,0.0052,0.0300,0.0181,0.035
41.132000,0.0043,0.0261,0.0282,0.039
41.135000,-0.0003,0.0329,0.0111,0.035
41.140000,0.0009,0.0040,0.0110,0.012
41.145000,0.0080,-0.0188,-0.0009,0.020
41.164000,0.0009,0.0204,0.0251,0.032
41.165000,0.0234,-0.0061,0.0166,0.029
41.166000,0.0492,-0.0014,-0.0086,0.050
41.168000,0.0462,-0.0205,-0.0314,0.059
41.171000,0.0600,-0.0144,-0.0399,0.073
41.176000,0.1270,0.0177,-0.0319,0.132
41.194000,0.1164,0.0021,-0.0169,0.118
41.195000,0.0894,-0.0229,-0.0224,0.095
41.196000,0.0841,-0.0250,-0.0375,0.095
41.196000,0.0707,-0.0307,-0.0573,0.096
41.207000,0.0705,-0.0078,-0.0368,0.080
41.208000,0.0727,-0.0243,-0.0603,0.098
41.211000,0.0499,-0.0252,-0.0386,0.068
41.224000,0.0344,-0.0190,0.0103,0.041
41.225000,0.0273,-0.0187,-0.0172,0.037
41.226000,0.0320,0.0029,-0.0005,0.032
41.233000,0.0392,-0.0256,-0.0326,0.057
41.236000,0.0415,-0.0265,0.0235,0.055
41.241000,0.0413,-0.0191,0.0140,0.048
41.246000,0.0506,-0.0510,-0.0157,0.074
41.261000,0.0384,-0.0316,0.0060,0.050
41.263000,0.0641,-0.0170,0.0170,0.068
41.263000,0.0718,-0.0585,-0.0255,0.096
41.268000,0.0759,-0.0343,-0.0401,0.092
41.275000,0.0812,-0.0483,0.0215,0.097
41.276000,0.0651,-0.0860,0.0043,0.108
41.290000,0.0540,-0.0427,-0.0637,0.094
41.291000,0.0571,-0.0281,-0.0564,0.085
41.291000,0.0342,-0.0316,-0.0433,0.064
41.301000,0.0293,-0.0219,-0.0315,0.048
41.302000,0.0233,-0.0419,-0.0473,0.067
41.306000,0.0102,-0.0452,-0.0166,0.049
41.311000,0.0045,-0.0294,-0.0325,0.044
41.317000,-0.0095,-0.0340,-0.0292,0.046
41.321000,-0.0056,-0.0231,-0.0047,0.024
41.327000,0.0303,-0.0276,0.0217,0.046
41.333000,0.0209,-0.0167,0.0004,0.027
41.337000,-0.0039,-0.0331,-0.0636,0.072
41.342000,0.0225,-0.0221,-0.0356,0.048
41.358000,0.0249,-0.0278,0.0146,0.040
41.359000,0.0404,-0.0358,0.0297,0.062
41.360000,0.0429,-0.0117,0.0270,0.052
41.361000,0.0478,-0.0376,0.0598,0.085
41.377000,0.0371,-0.0218,0.0733,0.085
41.378000,0.0420,-0.0345,0.0534,0.076
41.378000,0.0529,-0.0579,0.0718,0.106
41.388000,0.0457,-0.0383,0.0853,0.104
41.388000,0.0351,-0.0177,0.0369,0.054
41.392000,0.0649,-0.0092,0.0435,0.079
41.398000,0.0659,-0.0292,0.0526,0.089
41.403000,0.0432,-0.0384,0.0426,0.072
41.408000,0.0217,-0.0332,0.0363,0.054
41.413000,0.0337,-0.0092,0.0218,0.041
41.417000,-0.0018,-0.0008,0.0338,0.034
41.423000,-0.0121,-0.0150,0.0221,0.029
41.428000,-0.0318,0.0171,0.0202,0.041
41.433000,-0.0053,0.0346,-0.0029,0.035
41.438000,-0.0276,0.0224,-0.0197,0.041
41.443000,-0.0356,0.0054,0.0017,0.036
41.449000,-0.0282,0.0028,0.0029,0.028
41.454000,-0.0256,-0.0116,-0.0338,0.044
41.459000,-0.0054,-0.0058,-0.0415,0.042
41.465000,0.0336,-0.0060,-0.0110,0.036
41.468000,0.0580,-0.0062,0.0392,0.070
41.473000,0.0501,-0.0123,0.0463,0.069
41.479000,0.0744,-0.0682,-0.0038,0.101
41.498000,0.0806,-0.0892,-0.0275,0.123
41.499000,0.0928,-0.0862,0.0048,0.127
41.500000,0.1157,-0.0642,0.0021,0.132
41.503000,0.0828,-0.0567,-0.0482,0.111
41.503000,0.0526,-0.0254,-0.0780,0.097
41.509000,0.0465,0.0009,-0.1090,0.118
41.526000,-0.0048,0.0128,-0.0901,0.091
41.527000,-0.0390,0.0579,-0.0714,0.100
41.528000,-0.0562,0.0504,-0.0935,0.120
41.530000,-0.0353,0.0417,-0.0750,0.093
41.540000,-0.0418,0.0557,-0.0923,0.116
41.541000,-0.0837,0.0518,-0.0881,0.132
41.545000,-0.0802,0.0764,0.0086,0.111
41.556000,-0.0708,0.0284,-0.0061,0.076
41.557000,-0.0603,0.0223,0.0234,0.068
41.560000,-0.0415,-0.0478,0.0716,0.096
41.566000,-0.0041,-0.0901,0.0615,0.109
41.570000,0.0329,-0.1023,0.0430,0.116
41.575000,0.0695,-0.0658,0.0438,0.105
41.580000,0.0915,-0.0794,0.0600,0.135
41.594000,0.1132,-0.0691,0.0378,0.138
41.596000,0.1335,-0.0554,0.0788,0.165
41.596000,0.1478,0.0058,0.0495,0.156
41.601000,0.1442,0.0248,0.0668,0.161
41.620000,0.1041,0.0128,0.0947,0.141
41.621000,0.0633,0.0222,0.0833,0.107
41.621000,0.0205,0.0470,0.0223,0.056
41.622000,-0.0087,0.0181,0.0391,0.044
41.625000,-0.0402,0.0179,0.0215,0.049
41.632000,-0.0811,0.0402,-0.0041,0.091
41.636000,-0.1075,0.0469,-0.0329,0.122
41.641000,-0.1384,0.0334,-0.0566,0.153
41.646000,-0.1099,0.0437,-0.0825,0.144
41.651000,-0.0936,0.0301,-0.0714,0.121
41.656000,-0.0572,0.0179,-0.0057,0.060
41.661000,-0.0142,-0.0050,-0.0248,0.029
41.666000,0.0156,0.0044,-0.0283,0.033
41.671000,0.0155,-0.0230,-0.0236,0.036
41.676000,0.0677,-0.0419,-0.0261,0.084
41.695000,0.0483,-0.0583,-0.0546,0.093
41.697000,0.0765,-0.0211,-0.0201,0.082
41.698000,0.0773,-0.0329,-0.0324,0.090
41.698000,0.0877,-0.0516,-0.0399,0.109
41.700000,0.0838,-0.0358,-0.0628,0.111
41.706000,0.0656,-0.0581,-0.0546,0.103
41.711000,0.0548,-0.0469,-0.0252,0.076
41.719000,0.0371,-0.0632,-0.0672,0.099
41.720000,0.0230,-0.0330,-0.0637,0.075
41.726000,0.0032,-0.0198,-0.0471,0.051
41.732000,-0.0213,-0.0303,-0.0318,0.049
41.737000,0.0007,-0.0468,-0.0629,0.078
41.741000,0.0130,-0.0310,-0.0200,0.039
41.747000,-0.0176,0.0130,-0.0414,0.047
41.751000,-0.0040,0.0104,-0.0365,0.038
41.757000,-0.0049,-0.0171,-0.0636,0.066
41.762000,-0.0105,-0.0183,-0.0395,0.045
41.766000,0.0090,-0.0361,0.0034,0.037
41.772000,0.0186,-0.0692,0.0116,0.073
41.777000,0.0185,-0.0462,0.0198,0.054
41.798000,0.0244,-0.0210,0.0183,0.037
41.800000,0.0528,-0.0198,-0.0009,0.056
41.800000,0.0371,-0.0388,0.0511,0.074
41.801000,0.0690,-0.0469,0.0290,0.088
41.802000,0.0426,-0.0513,0.0271,0.072
41.808000,0.0353,-0.0343,0.0513,0.071
41.813000,0.0400,-0.0495,0.0314,0.071
41.825000,0.0364,-0.0219,0.0616,0.075
41.826000,0.0018,0.0197,0.0348,0.040
41.827000,0.0031,0.0301,0.0200,0.036
41.839000,0.0067,0.0238,0.0126,0.028
41.840000,-0.0006,-0.0169,0.0219,0.028
41.843000,0.0111,-0.0015,0.0051,0.012
41.848000,-0.0022,0.0019,-0.0103,0.011
41.853000,0.0108,0.0076,-0.0291,0.032
41.858000,0.0047,0.0335,-0.0241,0.042
41.863000,0.0036,-0.0037,-0.0228,0.023
41.868000,0.0440,0.0045,-0.0334,0.055
41.873000,0.0118,0.0055,-0.0287,0.032
41.878000,0.0238,-0.0100,-0.0444,0.051
41.883000,0.0024,-0.0005,-0.0528,0.053
41.888000,-0.0010,-0.0136,-0.0518,0.054
41.894000,0.0370,-0.0183,-0.0247,0.048
41.915000,0.0425,-0.0205,-0.0062,0.048
41.916000,0.0504,0.0152,-0.0008,0.053
41.917000,0.0821,0.0198,-0.0025,0.084
41.917000,0.0576,0.0041,0.0019,0.058
41.919000,0.0084,0.0194,-0.0140,0.025
41.924000,0.0226,0.0215,-0.0108,0.033
41.930000,0.0249,0.0201,-0.0419,0.053
41.943000,0.0295,0.0221,-0.0346,0.051
41.944000,0.0199,0.0016,-0.0511,0.055
41.945000,-0.0086,-0.0045,0.0062,0.012
41.958000,-0.0285,0.0239,-0.0401,0.055
41.959000,0.0073,0.0271,-0.0753,0.080
41.960000,-0.0141,0.0183,-0.0484,0.054
41.972000,0.0180,-0.0081,-0.0325,0.038
41.973000,0.0321,-0.0035,-0.0274,0.042
41.974000,0.0307,-0.0072,-0.0687,0.076
41.980000,0.0305,0.0105,-0.0157,0.036
41.984000,0.0256,-0.0159,-0.0427,0.052
41.990000,0.0399,-0.0195,-0.0650,0.079
41.995000,0.0410,-0.0278,0.0009,0.050
42.015000,0.0362,-0.0099,0.0138,0.040
42.017000,0.0351,-0.0290,-0.0221,0.051
42.017000,0.0292,-0.0312,-0.0030,0.043
42.018000,0.0138,-0.0216,-0.0280,0.038
42.020000,-0.0073,-0.0014,-0.0113,0.014
42.025000,-0.0201,-0.0170,-0.0137,0.030
42.031000,-0.0090,-0.0003,-0.0208,0.023
42.042000,0.0020,-0.0206,-0.0137,0.025
42.043000,-0.0024,-0.0301,-0.0066,0.031
42.046000,0.0002,-0.0359,0.0088,0.037
42.056000,0.0146,-0.0346,-0.0305,0.048
42.057000,0.0431,-0.0439,-0.0280,0.068
42.061000,0.0191,-0.0271,-0.0269,0.043
42.069000,0.0249,-0.0257,0.0121,0.038
42.070000,0.0308,-0.0482,-0.0097,0.058
42.076000,0.0332,-0.0336,0.0020,0.047
42.081000,0.0472,-0.0382,0.0076,0.061
42.085000,0.0244,-0.0451,0.0036,0.051
42.091000,0.0147,-0.0520,0.0020,0.054
42.096000,0.0360,-0.0314,0.0097,0.049
42.102000,-0.0010,-0.0383,-0.0242,0.045
42.106000,-0.0022,-0.0107,0.0146,0.018
42.111000,0.0086,-0.0202,-0.0050,0.023
42.129000,0.0074,0.0120,-0.0317,0.035
42.130000,-0.0032,0.0035,-0.0142,0.015
42.131000,-0.0243,0.0070,-0.0265,0.037
42.134000,-0.0299,0.0116,-0.0160,0.036
42.136000,-0.0248,0.0363,-0.0197,0.048
42.141000,-0.0031,0.0193,-0.0033,0.020
42.147000,-0.0195,-0.0047,-0.0192,0.028
42.153000,-0.0037,0.0036,-0.0266,0.027
42.157000,-0.0011,0.0106,-0.0197,0.022
42.162000,-0.0008,-0.0073,-0.0178,0.019
42.167000,0.0102,-0.0145,-0.0276,0.033
42.172000,0.0222,-0.0192,-0.0516,0.059
42.177000,-0.0026,-0.0416,0.0041,0.042
42.182000,0.0132,-0.0223,0.0534,0.059
42.188000,0.0051,-0.0222,0.0073,0.024
42.192000,0.0126,-0.0411,-0.0182,0.047
42.197000,0.0330,-0.0301,0.0122,0.046
42.203000,0.0211,-0.0370,0.0185,0.046
42.207000,0.0188,-0.0260,-0.0049,0.032
42.212000,0.0283,-0.0104,-0.0068,0.031
42.236000,0.0235,-0.0270,-0.0312,0.047
42.238000,-0.0122,-0.0292,-0.0066,0.032
42.238000,-0.0071,-0.0159,0.0012,0.017
42.239000,-0.0271,-0.0016,0.0067,0.028
42.240000,-0.0196,-0.0171,0.0218,0.034
42.243000,-0.0218,-0.0207,0.0059,0.031
42.247000,-0.0205,-0.0111,0.0092,0.025
42.259000,-0.0205,0.0007,0.0092,0.022
42.261000,-0.0193,-0.0019,0.0295,0.035
42.263000,-0.0217,-0.0211,0.0497,0.058
42.270000,-0.0075,0.0180,0.0201,0.028
42.272000,0.0112,-0.0027,0.0444,0.046
42.277000,0.0275,0.0326,0.0212,0.048
42.284000,0.0292,-0.0214,0.0469,0.059
42.288000,0.0319,-0.0264,0.0144,0.044
42.292000,0.0346,-0.0337,0.0226,0.053
42.298000,0.0599,-0.0374,0.0129,0.072
42.303000,0.0601,-0.0861,0.0009,0.105
42.308000,0.0580,-0.0538,-0.0347,0.086
42.313000,0.0678,-0.0525,-0.0238,0.089
42.317000,0.0789,-0.0619,-0.0427,0.109
42.323000,0.0236,-0.0357,-0.1043,0.113
42.328000,0.0256,-0.0072,-0.0860,0.090
42.344000,0.0324,0.0246,-0.0715,0.082
42.345000,0.0250,0.0384,-0.0811,0.093
42.345000,0.0034,0.0212,-0.0895,0.092
42.348000,-0.0013,0.0196,-0.0920,0.094
42.366000,0.0002,0.0466,-0.0780,0.091
42.367000,-0.0231,0.0376,-0.0510,0.067
42.368000,-0.0345,0.0062,-0.0087,0.036
42.368000,0.0078,-0.0071,-0.0048,0.012
42.373000,0.0130,-0.0607,-0.0283,0.068
42.379000,0.0559,-0.0615,-0.0362,0.091
42.384000,0.0437,-0.0505,-0.0382,0.077
42.389000,0.0234,-0.0526,-0.0604,0.083
42.394000,0.0566,-0.0475,-0.0649,0.098
42.400000,0.1215,-0.0638,-0.0067,0.137
42.404000,0.0965,-0.0539,-0.0191,0.112
42.409000,0.1171,-0.0321,0.0051,0.122
42.414000,0.1291,-0.0341,0.0030,0.134
42.419000,0.1115,-0.0267,0.0246,0.117
42.424000,0.0788,0.0056,-0.0074,0.079
42.429000,0.0689,0.0126,-0.0117,0.071
42.445000,0.0497,0.0196,0.0033,0.054
42.446000,0.0223,0.0039,0.0076,0.024
42.447000,-0.0309,0.0109,-0.0116,0.035
42.470000,-0.0516,0.0605,0.0050,0.080
42.471000,-0.0510,0.0562,0.0193,0.078
