time,ax,ay,az,aT
0.004000,0.1826,0.1510,0.7146,0.753
0.005000,0.1678,0.1282,1.1681,1.187
0.005000,0.1266,0.0936,1.5136,1.522
0.006000,0.2252,0.0331,1.7410,1.756
0.007000,0.3614,-0.0717,1.7936,1.831
0.009000,0.5072,-0.1517,1.6778,1.759
0.010000,0.5991,-0.1742,1.3316,1.471
0.015000,0.5507,-0.1973,0.8829,1.059
0.019000,0.3714,-0.2276,0.4034,0.594
0.034000,0.2110,-0.1611,-0.0251,0.267
0.035000,0.0782,-0.1620,-0.3329,0.378
0.035000,0.0607,-0.1519,-0.5829,0.605
0.039000,0.0543,-0.1372,-0.6478,0.664
0.047000,-0.0113,-0.1066,-0.6216,0.631
0.049000,-0.0267,-0.0359,-0.5576,0.559
0.054000,-0.0427,0.0151,-0.4592,0.461
0.064000,0.0266,0.0392,-0.3793,0.382
0.065000,0.1023,0.0401,-0.3335,0.351
0.070000,0.1752,0.0166,-0.3393,0.382
0.078000,0.1849,0.0030,-0.3368,0.384
0.079000,0.1853,0.0220,-0.3630,0.408
0.085000,0.1752,0.0097,-0.3110,0.357
0.090000,0.1506,0.0329,-0.2202,0.269
0.102000,0.1191,0.0770,-0.1585,0.213
0.103000,0.0508,0.0926,-0.0827,0.134
0.105000,0.0105,0.0652,0.0182,0.069
0.124000,0.0185,0.0653,0.1250,0.142
0.126000,0.0487,0.0793,0.2106,0.230
0.127000,0.0207,0.0951,0.1746,0.200
0.128000,0.0101,0.1032,0.1916,0.218
0.130000,-0.0781,0.0596,0.1456,0.176
0.135000,-0.1014,0.1021,0.0529,0.153
0.141000,-0.0831,0.1313,0.1075,0.189
0.145000,-0.0846,0.1630,0.0913,0.205
0.150000,-0.1204,0.1218,0.0211,0.173
0.156000,-0.1279,0.0965,-0.0145,0.161
0.163000,-0.1070,0.0605,-0.0095,0.123
0.166000,-0.0420,0.0590,0.0482,0.087
0.171000,0.0025,-0.0052,0.1241,0.124
0.186000,0.0055,-0.0245,0.1908,0.192
0.187000,-0.0565,-0.0256,0.2928,0.299
0.188000,-0.0568,-0.0349,0.3764,0.382
0.190000,-0.0743,0.0096,0.3842,0.391
0.207000,-0.0960,-0.0119,0.4420,0.452
0.209000,-0.0791,-0.0539,0.4625,0.472
0.209000,-0.0598,-0.0111,0.4526,0.457
0.211000,-0.0861,0.0226,0.3512,0.362
0.216000,-0.0632,-0.0042,0.2468,0.255
0.221000,-0.0488,-0.0479,0.1534,0.168
0.226000,-0.0576,-0.0566,0.1255,0.149
0.231000,-0.0932,-0.0266,0.0735,0.122
0.237000,-0.1057,0.0172,0.0329,0.112
0.241000,-0.1128,0.0224,-0.0525,0.126
0.247000,-0.0978,0.0273,-0.0453,0.111
0.252000,-0.0738,-0.0041,-0.0757,0.106
0.257000,-0.0721,0.0012,-0.0768,0.105
0.262000,-0.0997,0.0455,-0.0020,0.110
0.267000,-0.0908,0.0650,0.0784,0.136
0.272000,-0.0047,0.0133,0.1343,0.135
0.277000,0.0018,0.0098,0.1649,0.165
0.282000,0.0270,-0.0019,0.1043,0.108
0.287000,0.0326,-0.0087,0.0090,0.035
0.294000,0.0152,0.0061,-0.0778,0.080
0.297000,0.0242,0.0508,-0.1419,0.153
0.302000,0.0480,-0.0025,-0.1664,0.173
0.307000,0.0637,-0.0186,-0.0425,0.079
0.324000,0.0427,-0.0265,0.0514,0.072
0.325000,0.0326,-0.0061,0.1623,0.166
0.327000,0.0035,-0.0436,0.1753,0.181
0.331000,-0.0513,-0.0349,0.2418,0.250
0.335000,-0.1078,-0.0280,0.2713,0.293
0.357000,-0.1343,0.0018,0.2631,0.295
0.358000,-0.1202,-0.0106,0.2220,0.253
0.359000,-0.1112,0.0064,0.2931,0.313
0.361000,-0.0730,0.0099,0.3613,0.369
0.362000,-0.0243,0.0036,0.4717,0.472
0.363000,-0.0731,0.0375,0.5040,0.511
0.368000,-0.1456,0.0577,0.4780,0.503
0.373000,-0.1831,-0.0066,0.4331,0.470
0.379000,-0.2487,0.0471,0.3695,0.448
0.383000,-0.2059,0.0899,0.3904,0.450
0.388000,-0.1520,0.0982,0.3159,0.364
0.395000,-0.1322,0.0996,0.2914,0.335
0.399000,-0.1295,0.1063,0.3071,0.350
0.404000,-0.1374,0.0958,0.3280,0.368
0.409000,-0.1431,0.0754,0.2936,0.335
0.423000,-0.1610,0.1057,0.2993,0.356
0.425000,-0.1318,0.1615,0.2403,0.318
0.426000,-0.0942,0.0646,0.1894,0.221
0.452000,-0.0456,0.0393,0.1765,0.187
0.453000,0.0172,0.0675,0.0190,0.072
0.454000,0.0411,0.1334,-0.2114,0.253
0.455000,0.0680,0.1942,-0.3045,0.367
0.456000,0.0818,0.2130,-0.2819,0.363
0.456000,0.0667,0.1730,-0.2945,0.348
0.465000,0.0594,0.0945,-0.2694,0.292
0.466000,0.0484,0.1138,-0.1669,0.208
0.470000,0.0275,0.1037,-0.0994,0.146
0.475000,-0.0741,0.2085,-0.0295,0.223
0.480000,-0.0567,0.2742,0.2141,0.352
0.485000,-0.0313,0.3542,0.4200,0.550
0.489000,0.0077,0.3561,0.4889,0.605
0.494000,0.0870,0.3326,0.4668,0.580
0.500000,0.1469,0.2566,0.4286,0.521
0.505000,0.2188,0.1499,0.4593,0.530
0.524000,0.2091,0.0523,0.4808,0.527
0.526000,0.2436,0.0451,0.4142,0.483
0.527000,0.2816,-0.0235,0.3516,0.451
0.528000,0.3305,-0.1077,0.2497,0.428
0.536000,0.3553,-0.1124,0.2063,0.426
0.538000,0.3774,-0.1259,0.2797,0.486
0.539000,0.3937,-0.1220,0.5356,0.676
0.557000,0.3259,-0.0841,0.6868,0.765
0.558000,0.2836,-0.0853,0.7681,0.823
0.559000,0.2192,-0.0658,0.7859,0.819
0.562000,0.1951,-0.0047,0.7858,0.810
0.571000,0.1775,0.0548,0.7215,0.745
0.572000,0.1890,0.0793,0.6683,0.699
0.577000,0.1687,0.1033,0.6263,0.657
0.583000,0.1818,0.0548,0.4426,0.482
0.586000,0.2155,0.0593,0.2836,0.361
0.591000,0.2630,0.0754,0.0285,0.275
0.596000,0.2447,0.0664,-0.1726,0.307
0.601000,0.2578,0.0098,-0.2634,0.369
0.606000,0.2362,0.0086,-0.2454,0.341
0.611000,0.2471,0.0411,-0.1449,0.289
0.617000,0.3677,0.0507,-0.0002,0.371
0.621000,0.4338,0.0551,0.0191,0.438
0.641000,0.5164,0.0423,-0.0678,0.523
0.643000,0.5876,-0.0304,-0.1329,0.603
0.644000,0.5877,-0.0840,-0.1332,0.608
0.645000,0.6395,-0.0800,-0.2867,0.705
0.648000,0.7023,-0.1043,-0.3410,0.788
0.651000,0.7353,-0.1028,-0.3801,0.834
0.656000,0.7395,-0.1280,-0.4579,0.879
0.674000,0.7023,-0.2121,-0.4990,0.887
0.676000,0.6139,-0.2210,-0.4726,0.806
0.677000,0.5395,-0.2003,-0.3774,0.688
0.678000,0.4503,-0.1345,-0.3091,0.563
0.689000,0.3507,-0.0801,-0.2114,0.417
0.690000,0.2618,0.0179,-0.0807,0.275
0.692000,0.2021,0.0791,0.1010,0.239
0.702000,0.1582,0.1008,0.2025,0.276
0.704000,0.1650,0.0491,0.3244,0.367
0.707000,0.1827,-0.0031,0.5841,0.612
0.715000,0.2095,-0.0671,0.7738,0.804
0.717000,0.1901,-0.1146,0.8721,0.900
0.722000,0.1445,-0.1840,0.9450,0.974
0.740000,0.0825,-0.1774,1.0656,1.083
0.741000,0.0434,-0.0797,1.2256,1.229
0.743000,-0.0347,-0.0669,1.3487,1.351
0.744000,-0.0552,-0.0170,1.3608,1.362
0.767000,-0.0629,0.0266,1.2981,1.300
0.769000,-0.1359,0.0244,1.1501,1.158
0.770000,-0.1861,0.0113,0.9393,0.958
0.771000,-0.1927,-0.0257,0.7041,0.730
0.772000,-0.1634,-0.0982,0.4276,0.468
0.773000,-0.0553,-0.0692,0.2444,0.260
0.778000,0.0744,-0.0271,0.0849,0.116
0.783000,0.1307,-0.0003,-0.2030,0.241
0.787000,0.1737,-0.0350,-0.3564,0.398
0.793000,0.1626,-0.1095,-0.3183,0.374
0.798000,0.1487,-0.1444,-0.2684,0.339
0.803000,0.1526,-0.1781,-0.1494,0.278
0.808000,0.1846,-0.2007,-0.0403,0.276
0.814000,0.2055,-0.2364,0.0556,0.318
0.818000,0.2928,-0.3116,0.1191,0.444
0.823000,0.2815,-0.3221,0.1766,0.463
0.838000,0.2203,-0.3186,0.0907,0.398
0.839000,0.1491,-0.2936,-0.0248,0.330
0.840000,0.1244,-0.2877,-0.0697,0.321
0.843000,0.0682,-0.2863,-0.1159,0.316
0.862000,0.0093,-0.3062,-0.1431,0.338
0.863000,0.0648,-0.2791,-0.2003,0.350
0.864000,0.0492,-0.2362,-0.2613,0.356
0.865000,0.0824,-0.2182,-0.3045,0.384
0.869000,0.1345,-0.2060,-0.3190,0.403
0.874000,0.0742,-0.1528,-0.4665,0.496
0.879000,-0.0086,-0.1495,-0.4982,0.520
0.884000,-0.1630,-0.1505,-0.4250,0.479
0.889000,-0.2688,-0.1020,-0.3571,0.458
0.895000,-0.3832,-0.0756,-0.1449,0.417
0.899000,-0.4864,-0.0632,0.0621,0.494
0.904000,-0.6671,-0.0415,0.5275,0.851
0.910000,-0.7937,0.0715,1.3547,1.572
0.915000,-0.6788,0.1940,1.7958,1.930
0.920000,-0.3628,0.1224,1.4211,1.472
0.924000,-0.1081,-0.1477,0.5308,0.561
0.931000,-0.0290,-0.4108,-0.3039,0.512
0.935000,-0.0749,-0.5525,-0.8478,1.015
0.940000,-0.1320,-0.5821,-1.0392,1.198
0.961000,-0.1487,-0.4900,-0.9372,1.068
0.963000,-0.1522,-0.3568,-0.9055,0.985
0.964000,-0.1809,-0.2831,-0.9690,1.026
0.966000,-0.2088,-0.2521,-0.8837,0.942
0.968000,-0.2129,-0.2489,-0.7630,0.830
0.972000,-0.2180,-0.2604,-0.6020,0.691
0.975000,-0.2492,-0.2540,-0.2963,0.463
1.001000,-0.2807,-0.2315,-0.1289,0.386
1.003000,-0.2755,-0.1747,-0.1167,0.346
1.010000,-0.3393,-0.1259,-0.1339,0.386
1.011000,-0.3813,-0.1268,-0.1899,0.444
1.012000,-0.3438,-0.1211,-0.2468,0.440
1.014000,-0.1871,-0.1731,-0.3667,0.447
1.015000,-0.0659,-0.2360,-0.4684,0.529
1.017000,0.0468,-0.2617,-0.5342,0.597
1.021000,0.0911,-0.3387,-0.6611,0.748
1.026000,0.0901,-0.3971,-0.8302,0.925
1.040000,0.0739,-0.4080,-0.9377,1.025
1.041000,0.0340,-0.4236,-1.0199,1.105
1.048000,0.0119,-0.4353,-1.0197,1.109
1.050000,-0.0564,-0.3726,-1.0133,1.081
1.054000,-0.1982,-0.2692,-0.9723,1.028
1.057000,-0.3999,-0.1202,-0.7710,0.877
1.064000,-0.5096,-0.0541,-0.6090,0.796
1.066000,-0.5376,-0.0186,-0.4033,0.672
1.071000,-0.4893,-0.0332,-0.1811,0.523
1.076000,-0.4209,-0.0773,-0.0444,0.430
1.095000,-0.3738,-0.0755,-0.0243,0.382
1.097000,-0.3159,-0.1297,0.0539,0.346
1.098000,-0.2072,-0.2030,0.1545,0.329
1.099000,-0.0684,-0.3157,0.2165,0.389
1.101000,0.0658,-0.3974,0.2210,0.459
1.106000,0.1373,-0.4423,0.1430,0.485
1.132000,0.1646,-0.4384,0.0410,0.470
1.133000,0.2195,-0.3971,-0.0674,0.459
1.134000,0.3323,-0.3939,-0.0400,0.517
1.134000,0.3677,-0.4170,0.1148,0.568
1.135000,0.3372,-0.4499,0.3506,0.663
1.137000,0.2873,-0.4299,0.3930,0.649
1.142000,0.1609,-0.3998,0.1177,0.447
1.146000,0.0370,-0.3253,-0.3081,0.450
1.152000,-0.0358,-0.2410,-0.6091,0.656
1.157000,-0.1258,-0.1820,-0.7397,0.772
1.174000,-0.1815,-0.0984,-0.8009,0.827
1.175000,-0.2708,-0.0048,-0.7284,0.777
1.176000,-0.3638,0.0147,-0.6905,0.781
1.199000,-0.4897,0.0054,-0.6486,0.813
1.200000,-0.5979,0.0209,-0.6768,0.903
1.202000,-0.6456,0.0483,-0.6963,0.951
1.204000,-0.6252,0.0932,-0.6005,0.872
1.204000,-0.5900,0.1436,-0.4994,0.786
1.205000,-0.5320,0.1849,-0.5497,0.787
1.208000,-0.5257,0.1408,-0.5060,0.743
1.213000,-0.5113,0.0773,-0.4904,0.713
1.218000,-0.4736,0.0467,-0.5124,0.699
1.223000,-0.3766,0.0505,-0.5460,0.665
1.229000,-0.3109,0.0207,-0.4895,0.580
1.233000,-0.2290,0.0015,-0.3693,0.435
1.238000,-0.1388,-0.0550,-0.2822,0.319
1.243000,-0.1080,-0.1431,-0.2113,0.277
1.248000,-0.2691,-0.1231,0.1772,0.345
1.253000,-0.4209,-0.0722,0.5034,0.660
1.258000,-0.4751,-0.0785,0.6017,0.771
1.263000,-0.4299,-0.0008,0.6508,0.780
1.269000,-0.2622,0.0566,0.5836,0.642
1.274000,-0.0932,0.0543,0.5007,0.512
1.290000,0.0610,-0.0362,0.4581,0.464
1.291000,0.1470,-0.1565,0.4597,0.507
1.292000,0.1506,-0.2946,0.4765,0.580
1.317000,0.0357,-0.3282,0.4259,0.539
1.319000,-0.1233,-0.3455,0.3819,0.530
1.320000,-0.2291,-0.3271,0.3848,0.555
1.320000,-0.1601,-0.2451,0.2730,0.400
1.321000,-0.0392,-0.1892,0.2865,0.346
1.322000,0.0706,-0.1557,0.3929,0.429
1.324000,0.1334,-0.2454,0.4743,0.550
1.330000,0.2115,-0.2885,0.4995,0.614
1.334000,0.2467,-0.3199,0.3994,0.568
1.339000,0.1555,-0.3423,0.2212,0.436
1.344000,0.0170,-0.3223,0.0988,0.337
1.349000,-0.0614,-0.2882,-0.0160,0.295
1.355000,-0.0591,-0.1672,-0.0730,0.192
1.359000,0.0011,-0.0739,-0.0569,0.093
1.364000,-0.0412,0.0141,-0.1098,0.118
1.370000,-0.1663,0.0574,-0.1981,0.265
1.375000,-0.3059,0.1543,-0.1917,0.393
1.389000,-0.4594,0.2318,-0.1660,0.541
1.391000,-0.5723,0.2841,-0.0984,0.646
1.391000,-0.6712,0.3076,-0.0703,0.742
1.414000,-0.6501,0.2904,0.0047,0.712
1.415000,-0.5284,0.2266,0.1359,0.591
1.416000,-0.4785,0.1749,0.2323,0.560
1.417000,-0.5205,0.1627,0.1710,0.572
1.417000,-0.5531,0.1223,0.0498,0.569
1.420000,-0.5380,0.1890,-0.0324,0.571
1.425000,-0.4378,0.2327,-0.1536,0.519
1.430000,-0.3071,0.2497,-0.1690,0.430
1.436000,-0.1984,0.3068,0.0350,0.367
1.440000,-0.2337,0.2850,0.2376,0.439
1.446000,-0.2622,0.2511,0.3242,0.487
1.451000,-0.1006,0.1083,0.2519,0.292
1.456000,0.1065,0.0252,0.2445,0.268
1.461000,0.3351,-0.0380,0.4230,0.541
1.465000,0.4605,-0.1723,0.3390,0.597
1.471000,0.4528,-0.3117,0.2137,0.590
1.476000,0.3854,-0.2971,0.2205,0.534
1.480000,0.1634,-0.2533,0.0869,0.314
1.486000,0.0352,-0.2398,-0.1502,0.285
1.491000,-0.0361,-0.1365,-0.2160,0.258
1.496000,-0.1134,-0.0337,-0.0769,0.141
1.508000,-0.1735,0.0211,0.0120,0.175
1.509000,-0.1964,0.0449,-0.0629,0.211
1.531000,-0.3078,0.1410,-0.1776,0.382
1.532000,-0.4876,0.2596,-0.1963,0.586
1.533000,-0.4970,0.3026,-0.2064,0.617
1.534000,-0.4962,0.2701,-0.2628,0.623
1.534000,-0.5347,0.2902,-0.3812,0.718
1.537000,-0.5684,0.3690,-0.2221,0.713
1.542000,-0.5195,0.4282,-0.1084,0.682
1.547000,-0.4236,0.3735,-0.1629,0.588
1.552000,-0.3466,0.3169,-0.2167,0.517
1.557000,-0.3504,0.3195,-0.1419,0.495
1.563000,-0.4866,0.2838,-0.0374,0.565
1.567000,-0.6320,0.2445,-0.0858,0.683
1.572000,-0.5990,0.1919,-0.2500,0.677
1.577000,-0.5186,0.1524,-0.2751,0.607
1.584000,-0.3657,0.1137,-0.1887,0.427
1.588000,-0.1306,0.0326,0.0562,0.146
1.592000,-0.0934,-0.1153,0.0424,0.154
1.601000,0.0870,-0.3117,-0.0254,0.325
1.603000,0.3554,-0.3951,0.1492,0.552
1.608000,0.5559,-0.4294,0.4898,0.856
1.630000,0.6046,-0.4712,0.5457,0.941
1.632000,0.4992,-0.4294,0.4633,0.805
1.633000,0.2811,-0.3443,0.2611,0.516
1.634000,0.0450,-0.2572,-0.0169,0.262
1.635000,-0.0074,-0.1806,-0.1420,0.230
1.638000,0.0276,-0.0183,0.0083,0.034
1.645000,0.0281,0.2209,0.1853,0.290
1.658000,0.0753,0.2140,0.2077,0.308
1.660000,0.0608,0.2123,0.1375,0.260
1.661000,-0.0349,0.2351,0.1266,0.269
1.672000,-0.1325,0.2512,0.1462,0.319
1.673000,-0.2191,0.1639,0.0203,0.274
1.674000,-0.3152,0.0462,-0.2232,0.389
1.679000,-0.3187,-0.0777,-0.2678,0.423
1.684000,-0.2928,-0.1408,-0.2381,0.403
1.689000,-0.1925,-0.2105,-0.0488,0.289
1.694000,-0.0828,-0.3147,-0.0224,0.326
1.699000,0.0959,-0.3219,0.1402,0.364
1.703000,0.4837,-0.1747,0.4270,0.668
1.708000,0.5694,-0.1354,0.1878,0.615
1.723000,0.4047,-0.1245,0.0274,0.424
1.725000,0.3839,0.0705,0.1665,0.424
1.725000,0.4219,0.2508,0.1873,0.525
1.729000,0.2853,0.4213,-0.0561,0.512
1.747000,0.0689,0.4942,-0.3462,0.607
1.749000,-0.0346,0.5538,-0.4304,0.702
1.749000,0.0616,0.6505,-0.3354,0.734
1.750000,0.2903,0.8321,-0.0051,0.881
1.754000,0.6458,1.5685,0.5627,1.787
1.759000,1.0844,1.3898,0.3376,1.795
1.764000,1.2692,0.9000,0.3859,1.603
1.769000,1.2908,0.7794,0.5208,1.595
1.774000,1.2307,0.7376,0.5123,1.524
1.781000,1.1139,0.7896,0.7221,1.545
1.785000,0.9323,0.7703,0.7746,1.436
1.789000,0.7017,0.7238,0.6771,1.214
1.794000,0.4322,0.7077,0.5050,0.971
1.800000,0.3000,0.6935,0.4446,0.877
1.805000,0.2665,0.6368,0.4721,0.836
1.810000,0.3079,0.6281,0.7228,1.006
1.816000,0.3517,0.6558,1.1116,1.338
1.820000,0.3078,0.6619,1.3330,1.520
1.825000,0.0985,0.4619,1.0065,1.112
1.852000,-0.0589,0.2679,0.6844,0.737
1.854000,-0.1168,0.1040,0.6617,0.680
1.855000,-0.0751,-0.0097,0.9884,0.991
1.856000,-0.0468,-0.1405,1.2856,1.294
1.858000,-0.0484,-0.2134,1.4272,1.444
1.860000,-0.1732,-0.2813,1.3599,1.399
1.861000,-0.3646,-0.3654,1.1290,1.241
1.901000,-0.5526,-0.3951,1.0514,1.252
1.902000,-0.5890,-0.3896,1.0935,1.302
1.904000,-0.4797,-0.4375,1.2050,1.369
1.905000,-0.3479,-0.3904,1.2460,1.351
1.907000,-0.3919,-0.3841,1.2927,1.404
1.908000,-0.4739,-0.2926,1.2539,1.372
1.909000,-0.6433,-0.0596,1.1308,1.302
1.910000,-0.8407,0.0809,0.8465,1.196
1.910000,-0.9217,0.1669,0.6031,1.114
1.913000,-0.8205,0.2819,0.6476,1.083
1.917000,-0.6834,0.3221,0.7329,1.053
1.920000,-0.5740,0.3030,0.7612,1.000
1.926000,-0.4801,0.1988,0.7918,0.947
1.942000,-0.4004,0.0668,0.6360,0.755
1.943000,-0.2616,-0.0544,0.5877,0.646
1.944000,-0.1901,-0.1062,0.6012,0.639
1.948000,-0.1321,-0.0849,0.5757,0.597
1.951000,-0.0968,-0.0244,0.5633,0.572
1.956000,-0.1060,0.0935,0.6641,0.679
1.961000,-0.1629,0.1981,0.6819,0.729
1.969000,-0.2085,0.2815,0.5194,0.626
1.971000,-0.2613,0.3937,0.4199,0.632
1.976000,-0.2678,0.5517,0.5229,0.806
1.981000,-0.2278,0.6035,0.8688,1.082
1.986000,-0.2124,0.5135,1.0324,1.172
1.992000,-0.2064,0.2698,1.0647,1.118
1.998000,-0.2814,0.1265,1.1645,1.205
2.003000,-0.3306,-0.1017,1.2620,1.309
2.007000,-0.3565,-0.3068,1.2441,1.330
2.013000,-0.4218,-0.4286,1.2247,1.364
2.018000,-0.4839,-0.4865,1.2177,1.398
2.022000,-0.5416,-0.5620,1.0433,1.303
2.027000,-0.4800,-0.5737,0.9817,1.234
2.034000,-0.4229,-0.6238,1.0240,1.271
2.037000,-0.4000,-0.6078,0.9622,1.206
2.043000,-0.4306,-0.5844,0.9331,1.182
2.062000,-0.3949,-0.6352,0.8677,1.146
2.065000,-0.3704,-0.7674,0.7616,1.143
2.067000,-0.3574,-0.9023,0.6909,1.191
2.070000,-0.3151,-0.9860,0.7869,1.300
2.071000,-0.2456,-1.0713,0.9553,1.456
2.073000,-0.2563,-1.2064,0.8703,1.509
2.077000,-0.2211,-1.4314,0.7182,1.617
2.089000,-0.1610,-1.5812,0.6781,1.728
2.091000,-0.1584,-1.5900,0.8683,1.819
2.104000,-0.1637,-1.5404,1.0912,1.895
2.106000,-0.0763,-1.6439,1.0866,1.972
2.107000,-0.0537,-1.7618,0.9692,2.011
2.109000,-0.1495,-1.7237,0.8706,1.937
2.119000,-0.2531,-1.5899,0.7746,1.787
2.121000,-0.3482,-1.3735,0.7083,1.584
2.123000,-0.3874,-1.1939,0.7145,1.444
2.129000,-0.3857,-1.0521,0.6657,1.303
2.133000,-0.4409,-0.9865,0.6007,1.236
2.139000,-0.5174,-0.9608,0.4098,1.166
2.144000,-0.5675,-0.9737,0.2755,1.160
2.148000,-0.5199,-0.9662,0.4485,1.185
2.153000,-0.3916,-1.0091,0.4533,1.173
2.159000,-0.3159,-1.0375,0.2979,1.125
2.164000,-0.3546,-1.0084,0.1729,1.083
2.169000,-0.3221,-1.0153,-0.0368,1.066
2.173000,-0.2629,-0.9970,-0.2058,1.051
2.179000,-0.1853,-0.9237,-0.2088,0.965
2.191000,0.0638,-0.9262,-0.1812,0.946
2.192000,0.2748,-0.9839,-0.2986,1.064
2.194000,0.3881,-1.0995,-0.4076,1.235
2.217000,0.5268,-1.2237,-0.4818,1.417
2.218000,0.6342,-1.2312,-0.3119,1.420
2.219000,0.7950,-1.2383,-0.1316,1.477
2.220000,0.9391,-1.2999,-0.1911,1.615
2.221000,1.0320,-1.2702,-0.2417,1.654
2.225000,0.9512,-1.0774,-0.2407,1.457
2.230000,0.8703,-0.9287,-0.2700,1.301
2.235000,0.8268,-0.8648,-0.3901,1.258
2.240000,0.7690,-0.8100,-0.4941,1.221
2.245000,0.6413,-0.7034,-0.6260,1.139
2.250000,0.4790,-0.5260,-0.7208,1.013
2.255000,0.3729,-0.3745,-0.7249,0.897
2.260000,0.2918,-0.3304,-0.6673,0.800
2.276000,0.2564,-0.4713,-0.9013,1.049
2.277000,0.2460,-0.6570,-1.1208,1.322
2.278000,0.2842,-0.7380,-1.1988,1.436
2.302000,0.4036,-0.8544,-1.1851,1.516
2.303000,0.4567,-0.8819,-1.0379,1.437
2.304000,0.4315,-0.8398,-0.8213,1.251
2.306000,0.3911,-0.8336,-0.7931,1.215
2.307000,0.3135,-0.9159,-0.9578,1.362
2.308000,0.2153,-0.9598,-1.0393,1.431
2.310000,0.1011,-0.8291,-1.0484,1.340
2.315000,0.0282,-0.7203,-1.0578,1.280
2.321000,0.0096,-0.7682,-0.8969,1.181
2.326000,0.1060,-0.9789,-0.6838,1.199
2.332000,0.2215,-1.2647,-0.6775,1.452
2.337000,0.3300,-1.4438,-0.6673,1.624
2.341000,0.3976,-1.5521,-0.5608,1.697
2.346000,0.4653,-1.6207,-0.4931,1.757
2.351000,0.5739,-1.6377,-0.3397,1.768
2.356000,0.6363,-1.6763,-0.3621,1.829
2.361000,0.5964,-1.7016,-0.5936,1.898
2.367000,0.4464,-1.5618,-0.6673,1.756
2.371000,0.3313,-1.4187,-0.6838,1.609
2.376000,0.2208,-1.2735,-0.8217,1.532
2.393000,0.1846,-1.0511,-0.7902,1.328
2.394000,0.2256,-0.7886,-0.5248,0.974
2.395000,0.2918,-0.6860,-0.2373,0.782
2.397000,0.3815,-0.7382,-0.1030,0.837
2.425000,0.3911,-0.8267,-0.3528,0.980
2.427000,0.3248,-0.9692,-0.5812,1.176
2.428000,0.4191,-1.0482,-0.5508,1.256
2.429000,0.6005,-1.1285,-0.3762,1.333
2.430000,0.7167,-1.1478,-0.1888,1.366
2.431000,0.7876,-1.1634,-0.1259,1.411
2.441000,0.7635,-1.1705,-0.2483,1.419
2.442000,0.6959,-1.0687,-0.2922,1.308
2.443000,0.6535,-0.8606,-0.0448,1.082
2.447000,0.5847,-0.6908,-0.0245,0.905
2.452000,0.4330,-0.6347,-0.4063,0.869
2.457000,0.2533,-0.5475,-0.7011,0.925
2.463000,0.1614,-0.3872,-0.7030,0.819
2.467000,0.1758,-0.2664,-0.6048,0.684
2.472000,0.2369,-0.3585,-0.3577,0.559
2.478000,0.2812,-0.5172,-0.3070,0.664
2.492000,0.2925,-0.5812,-0.3186,0.724
2.493000,0.2475,-0.6042,-0.3769,0.754
2.493000,0.1043,-0.5374,-0.4452,0.706
2.497000,-0.0817,-0.4680,-0.5580,0.733
2.503000,-0.1692,-0.4009,-0.5956,0.738
2.507000,-0.1233,-0.4090,-0.6223,0.755
2.512000,-0.0103,-0.4826,-0.7630,0.903
2.533000,0.1096,-0.5428,-0.7544,0.936
2.534000,0.2156,-0.5715,-0.7064,0.934
2.535000,0.3760,-0.5928,-0.6543,0.960
2.536000,0.4511,-0.5540,-0.7655,1.047
2.538000,0.4860,-0.4708,-0.7372,1.001
2.543000,0.4805,-0.2799,-0.7204,0.910
2.550000,0.4399,-0.1489,-0.7496,0.882
2.554000,0.3849,-0.0932,-0.8620,0.949
2.558000,0.3319,-0.0913,-1.0413,1.097
2.563000,0.2861,-0.0858,-1.0948,1.135
2.568000,0.3451,-0.0743,-0.9582,1.021
2.573000,0.4224,-0.1130,-0.7353,0.856
2.579000,0.5022,-0.2186,-0.7752,0.949
2.584000,0.5965,-0.4509,-0.8924,1.164
2.588000,0.7761,-0.5932,-0.8655,1.305
2.594000,0.9492,-0.6288,-0.7225,1.348
2.617000,0.9847,-0.6548,-0.6836,1.366
2.618000,0.9656,-0.7321,-0.7856,1.444
2.621000,1.0463,-0.6753,-0.6146,1.389
2.622000,1.1142,-0.6196,-0.3437,1.320
2.623000,1.0815,-0.5233,-0.4551,1.285
2.628000,0.8603,-0.3947,-0.5623,1.101
2.629000,0.7129,-0.2890,-0.6574,1.012
2.653000,0.7528,-0.2241,-0.6199,1.001
2.654000,0.8169,-0.1665,-0.5592,1.004
2.655000,0.7988,-0.1556,-0.6184,1.022
2.656000,0.7391,-0.1137,-0.7163,1.036
2.657000,0.6991,-0.1089,-0.7430,1.026
2.659000,0.6321,0.0155,-0.7486,0.980
2.665000,0.6271,-0.0264,-0.7083,0.946
2.670000,0.6344,-0.1518,-0.7811,1.018
2.674000,0.6952,-0.3068,-0.7562,1.072
2.680000,0.8267,-0.4196,-0.4690,1.039
2.685000,0.9211,-0.5178,-0.3459,1.112
2.690000,0.9206,-0.5821,-0.4478,1.178
2.695000,0.8299,-0.5887,-0.4551,1.115
2.710000,0.6655,-0.5533,-0.4906,0.995
2.711000,0.5492,-0.5870,-0.5183,0.956
2.712000,0.4572,-0.5929,-0.4347,0.866
2.715000,0.4083,-0.6214,-0.3782,0.834
2.736000,0.5565,-0.5550,-0.0179,0.786
2.737000,0.5316,-0.4681,0.0392,0.709
2.737000,0.4010,-0.3785,0.0105,0.551
