time,ax,ay,az,aT
14.526000,0.7945,-0.4215,0.8616,1.245
14.526000,0.8343,-0.2190,0.7691,1.156
14.534000,0.9018,-0.0311,0.5802,1.073
14.536000,0.9008,0.1253,0.4026,0.995
14.542000,0.8886,0.2617,0.2570,0.961
14.547000,0.9283,0.4609,0.1493,1.047
14.551000,1.0123,0.5764,0.0776,1.167
14.557000,1.0005,0.5988,0.0045,1.166
14.562000,0.9904,0.6020,0.0650,1.161
14.577000,0.9465,0.6257,0.1053,1.139
14.578000,0.9200,0.6913,0.1447,1.160
14.578000,0.9125,0.7892,0.1651,1.218
14.612000,0.8998,0.8246,0.1270,1.227
14.613000,0.9080,0.8404,0.1109,1.242
14.614000,0.9143,0.8536,0.1107,1.256
14.614000,0.9318,0.8828,0.1576,1.293
14.615000,0.9088,0.8779,0.1632,1.274
14.616000,0.9211,0.8908,0.1990,1.297
14.616000,0.9159,0.8888,0.2663,1.304
14.617000,0.9411,0.8828,0.3721,1.343
14.623000,0.9048,0.8312,0.4541,1.310
14.628000,0.8378,0.8456,0.4397,1.269
14.633000,0.7879,0.8648,0.5277,1.283
14.638000,0.7806,0.9013,0.6099,1.339
14.643000,0.7080,0.8973,0.5909,1.287
14.649000,0.6731,0.9021,0.5340,1.246
14.653000,0.6359,0.9623,0.5691,1.286
14.658000,0.5889,0.9630,0.5396,1.251
14.663000,0.5843,0.9384,0.4901,1.209
14.668000,0.5710,0.9215,0.4600,1.178
14.673000,0.5581,0.9143,0.4831,1.175
14.678000,0.5507,0.8844,0.5148,1.162
14.698000,0.5773,0.8385,0.5096,1.138
14.699000,0.6095,0.7159,0.4890,1.060
14.700000,0.6780,0.6208,0.5358,1.064
14.701000,0.6615,0.5714,0.6015,1.061
14.704000,0.6750,0.5035,0.7924,1.156
14.709000,0.6748,0.3718,0.7752,1.093
14.714000,0.6615,0.1562,0.2270,0.717
14.745000,0.5873,0.0556,0.1086,0.600
14.746000,0.4931,0.0435,0.3023,0.580
14.747000,0.3198,0.0996,0.3524,0.486
14.747000,0.2147,0.0799,0.2709,0.355
14.748000,0.1094,0.0910,0.2148,0.258
14.749000,0.0121,0.1467,0.2525,0.292
14.750000,-0.0823,0.1710,0.3766,0.422
14.755000,-0.1532,0.1834,0.5068,0.560
14.760000,-0.2264,0.1833,0.5996,0.667
14.767000,-0.2445,0.1359,0.6617,0.718
14.770000,-0.2825,0.0581,0.6835,0.742
14.775000,-0.3247,-0.0240,0.6313,0.710
14.780000,-0.3445,-0.1572,0.5789,0.692
14.785000,-0.3903,-0.2553,0.4207,0.628
14.791000,-0.4313,-0.2813,0.2996,0.596
14.796000,-0.4439,-0.3394,0.2443,0.610
14.815000,-0.4838,-0.4237,0.2711,0.698
14.817000,-0.5540,-0.5072,0.2464,0.790
14.818000,-0.6333,-0.5217,0.1167,0.829
14.819000,-0.7280,-0.5347,-0.0108,0.903
14.821000,-0.8106,-0.5553,-0.1948,1.002
14.825000,-0.8673,-0.5564,-0.2983,1.073
14.830000,-0.9557,-0.5457,-0.3257,1.148
14.854000,-1.0483,-0.4871,-0.3599,1.211
14.855000,-1.1677,-0.3826,-0.3997,1.292
14.856000,-1.2478,-0.2875,-0.4371,1.353
14.857000,-1.2821,-0.2551,-0.4622,1.387
14.858000,-1.2469,-0.2490,-0.4843,1.361
14.861000,-1.1206,-0.1526,-0.4557,1.219
14.868000,-0.9586,-0.1458,-0.4658,1.076
14.870000,-0.7885,-0.1810,-0.4093,0.907
14.875000,-0.6478,-0.2153,-0.3706,0.777
14.880000,-0.5162,-0.3036,-0.3122,0.675
14.886000,-0.3363,-0.3963,-0.2032,0.558
14.890000,-0.2243,-0.4526,-0.0924,0.513
14.896000,-0.1775,-0.5344,0.0354,0.564
14.916000,-0.2595,-0.6034,0.0564,0.659
14.917000,-0.3058,-0.7110,0.1629,0.791
14.918000,-0.3255,-0.8152,0.3112,0.931
14.919000,-0.3841,-0.9366,0.3572,1.074
14.923000,-0.4540,-1.0133,0.3861,1.176
14.926000,-0.4846,-1.0273,0.5000,1.241
14.931000,-0.4936,-1.0974,0.5657,1.330
14.957000,-0.5320,-1.2269,0.5706,1.454
14.959000,-0.6035,-1.3796,0.4217,1.564
14.960000,-0.6497,-1.4596,0.3410,1.634
14.961000,-0.6994,-1.4918,0.1979,1.659
14.962000,-0.7227,-1.4985,0.0596,1.665
14.962000,-0.7569,-1.5504,-0.0988,1.728
14.970000,-0.7833,-1.4791,-0.1846,1.684
14.972000,-0.7717,-1.4524,-0.2338,1.661
14.977000,-0.7498,-1.4333,-0.2560,1.638
14.983000,-0.7140,-1.3274,-0.1976,1.520
14.987000,-0.7107,-1.2367,-0.1833,1.438
14.991000,-0.6940,-1.1394,-0.1477,1.342
14.997000,-0.6855,-0.9806,-0.1270,1.203
15.002000,-0.6863,-0.8822,-0.0853,1.121
15.007000,-0.6855,-0.7703,-0.0205,1.031
15.012000,-0.6722,-0.6279,0.0086,0.920
15.029000,-0.6574,-0.4776,0.0356,0.813
15.030000,-0.6707,-0.3473,0.0689,0.758
15.031000,-0.6334,-0.1914,0.1240,0.673
15.067000,-0.6474,-0.0542,0.1857,0.676
15.068000,-0.6023,0.0475,0.2129,0.641
15.069000,-0.5674,0.0913,0.2830,0.641
15.069000,-0.5105,0.1072,0.3266,0.615
15.070000,-0.4568,0.1078,0.2854,0.549
15.070000,-0.3691,0.1241,0.3576,0.529
15.071000,-0.2844,0.0522,0.3550,0.458
15.071000,-0.2462,0.0388,0.1687,0.301
15.072000,-0.2151,0.0101,0.1660,0.272
15.078000,-0.1350,-0.1134,0.2083,0.273
15.083000,-0.0595,-0.1905,0.1968,0.280
15.088000,0.0351,-0.2857,0.1500,0.325
15.092000,0.1211,-0.4072,0.0731,0.431
15.098000,0.1636,-0.5152,-0.0048,0.541
15.104000,0.2489,-0.6268,-0.0219,0.675
15.108000,0.3137,-0.6701,0.1926,0.765
15.113000,0.4218,-0.7919,0.1725,0.914
15.130000,0.5514,-1.0459,-0.3555,1.235
15.132000,0.6308,-1.1425,-0.7269,1.494
15.133000,0.6118,-1.1720,-0.7032,1.497
15.141000,0.7029,-1.4911,-0.7543,1.813
15.141000,0.6147,-1.6321,-0.8416,1.936
15.143000,0.5049,-1.6089,-0.8068,1.869
15.172000,0.4205,-1.5809,-0.7962,1.819
15.173000,0.3165,-1.5295,-0.7545,1.735
15.174000,0.2239,-1.4452,-0.7286,1.634
15.175000,0.1142,-1.3666,-0.6552,1.520
15.175000,0.0054,-1.2837,-0.5896,1.413
15.176000,-0.0965,-1.1395,-0.5161,1.255
15.179000,-0.2262,-1.0556,-0.4347,1.164
15.184000,-0.3287,-0.9162,-0.3872,1.047
15.189000,-0.4221,-0.7761,-0.3252,0.941
15.194000,-0.5268,-0.6635,-0.2740,0.890
15.199000,-0.5447,-0.5649,-0.1724,0.803
15.204000,-0.6158,-0.4622,-0.0814,0.774
15.209000,-0.6672,-0.3663,-0.0596,0.764
15.214000,-0.6713,-0.2952,-0.0759,0.737
15.227000,-0.6521,-0.2011,-0.0825,0.687
15.228000,-0.6526,-0.1365,-0.1080,0.675
15.229000,-0.5984,-0.1290,-0.1172,0.623
15.263000,-0.5768,-0.1114,-0.1268,0.601
15.264000,-0.5651,-0.0673,-0.0833,0.575
15.264000,-0.4712,-0.0491,-0.0955,0.483
15.265000,-0.4252,-0.0913,-0.0607,0.439
15.265000,-0.3411,-0.1150,0.0241,0.361
15.266000,-0.2760,-0.0914,0.0883,0.304
15.266000,-0.2563,-0.0769,0.1688,0.316
15.270000,-0.2246,-0.0235,0.2490,0.336
15.275000,-0.1593,0.0087,0.2700,0.314
15.280000,-0.1333,0.0640,0.3348,0.366
15.286000,-0.0845,0.1270,0.4422,0.468
15.290000,0.0147,0.1606,0.4858,0.512
15.295000,0.0541,0.1948,0.4918,0.532
15.301000,0.1330,0.2284,0.4989,0.565
15.305000,0.1615,0.2795,0.5515,0.639
15.310000,0.1768,0.3290,0.5936,0.701
15.315000,0.1800,0.4259,0.6490,0.797
15.320000,0.1688,0.4204,0.6041,0.755
15.325000,0.1599,0.4778,0.5846,0.772
15.331000,0.0936,0.5284,0.5751,0.787
15.345000,0.0905,0.5338,0.5505,0.772
15.346000,0.1003,0.4487,0.5219,0.696
15.346000,-0.0301,0.5162,0.5371,0.746
15.378000,-0.1354,0.5457,0.5003,0.753
15.379000,-0.2288,0.5190,0.3839,0.685
15.380000,-0.2626,0.4898,0.3377,0.650
15.380000,-0.3099,0.4965,0.2723,0.645
15.381000,-0.3312,0.4667,0.2474,0.624
15.381000,-0.3590,0.4129,0.1914,0.580
15.382000,-0.3596,0.3836,0.1558,0.548
15.390000,-0.3681,0.3539,0.2092,0.552
15.391000,-0.3724,0.3344,0.2376,0.554
15.396000,-0.3688,0.2558,0.2650,0.521
15.403000,-0.3418,0.2413,0.3009,0.515
15.406000,-0.2712,0.1605,0.3298,0.456
15.411000,-0.2286,0.1007,0.3705,0.447
15.418000,-0.1626,0.1053,0.3500,0.400
15.421000,-0.1389,0.0379,0.3999,0.425
15.426000,-0.1023,0.0350,0.4541,0.467
15.432000,-0.0985,-0.0050,0.4387,0.450
15.436000,-0.0914,-0.0354,0.4420,0.453
15.442000,-0.0534,-0.0656,0.4290,0.437
15.447000,-0.0371,-0.0766,0.4321,0.440
15.466000,-0.0175,-0.0958,0.4045,0.416
15.468000,-0.0016,-0.0994,0.3427,0.357
15.469000,-0.0110,-0.1457,0.2741,0.311
15.470000,-0.0264,-0.1668,0.2189,0.276
15.474000,-0.0466,-0.1292,0.1734,0.221
15.477000,-0.0573,-0.1167,0.0861,0.156
15.513000,-0.0357,-0.1042,0.0373,0.116
15.514000,-0.0081,-0.0963,0.0159,0.098
15.515000,-0.0106,-0.1054,-0.0841,0.135
15.516000,-0.0251,-0.1217,-0.1398,0.187
15.517000,-0.0013,-0.1234,-0.1463,0.191
15.518000,-0.0039,-0.0832,-0.1503,0.172
15.520000,0.0139,-0.0835,-0.1664,0.187
15.520000,0.0496,-0.1089,-0.1718,0.209
15.523000,0.0146,-0.1318,-0.1589,0.207
15.528000,0.0322,-0.1534,-0.1329,0.206
15.535000,0.0462,-0.1560,-0.1059,0.194
15.539000,0.0687,-0.1680,-0.0780,0.198
15.544000,0.0518,-0.2086,-0.0696,0.226
15.549000,0.0470,-0.2049,-0.1153,0.240
15.554000,0.0173,-0.1961,-0.1196,0.230
15.559000,-0.0075,-0.2470,-0.1707,0.300
15.564000,-0.0154,-0.2402,-0.1731,0.296
15.582000,-0.0495,-0.2452,-0.2354,0.343
15.583000,-0.0703,-0.1927,-0.2932,0.358
15.584000,-0.0505,-0.1954,-0.3331,0.389
15.585000,-0.1024,-0.2307,-0.3693,0.447
15.589000,-0.1541,-0.2073,-0.3783,0.458
15.594000,-0.1531,-0.2149,-0.4399,0.513
15.599000,-0.1378,-0.1820,-0.4620,0.515
15.624000,-0.1525,-0.1744,-0.4567,0.512
15.625000,-0.1325,-0.1958,-0.4930,0.547
15.626000,-0.0756,-0.1581,-0.4777,0.509
15.627000,-0.0199,-0.1711,-0.3754,0.413
15.628000,0.0538,-0.1981,-0.3348,0.393
15.629000,0.1168,-0.2316,-0.3148,0.408
15.639000,0.1248,-0.2739,-0.2294,0.378
15.641000,0.1676,-0.3054,-0.1433,0.377
15.645000,0.1722,-0.3187,-0.0767,0.370
15.654000,0.1949,-0.3149,-0.0668,0.376
15.656000,0.2466,-0.2919,-0.0886,0.392
15.660000,0.2158,-0.3342,-0.1873,0.440
15.665000,0.2259,-0.3271,-0.2633,0.477
15.681000,0.2442,-0.3367,-0.2959,0.510
15.683000,0.2529,-0.3462,-0.2495,0.496
15.683000,0.2639,-0.3257,-0.2510,0.489
15.721000,0.3098,-0.3219,-0.2158,0.496
15.723000,0.3701,-0.3465,-0.2193,0.552
15.723000,0.3852,-0.3592,-0.2100,0.567
15.724000,0.4291,-0.3623,-0.2038,0.597
15.725000,0.5117,-0.3508,-0.2079,0.654
15.726000,0.5407,-0.3668,-0.1997,0.683
15.726000,0.5221,-0.3492,-0.2256,0.667
15.727000,0.5636,-0.2955,-0.3024,0.705
15.727000,0.5515,-0.3267,-0.3496,0.730
15.730000,0.5299,-0.3017,-0.3479,0.702
15.737000,0.4869,-0.2979,-0.3704,0.680
15.740000,0.4596,-0.2486,-0.3834,0.648
15.746000,0.4396,-0.2327,-0.3928,0.634
15.755000,0.4302,-0.1857,-0.4118,0.624
15.756000,0.3970,-0.1340,-0.3827,0.567
15.761000,0.3697,-0.0884,-0.3597,0.523
15.766000,0.3484,-0.0803,-0.3737,0.517
15.771000,0.3486,-0.1057,-0.3099,0.478
15.776000,0.3418,-0.0642,-0.2584,0.433
15.781000,0.3673,-0.0972,-0.2359,0.447
15.807000,0.3702,-0.1135,-0.2077,0.439
15.809000,0.4008,-0.1191,-0.1716,0.452
15.810000,0.3598,-0.1678,-0.1838,0.437
15.811000,0.3573,-0.1723,-0.1772,0.434
15.812000,0.3764,-0.1802,-0.1709,0.451
15.813000,0.3466,-0.1871,-0.1818,0.434
15.816000,0.3027,-0.1856,-0.1977,0.406
15.861000,0.2912,-0.2020,-0.1635,0.390
15.862000,0.2834,-0.1968,-0.1799,0.389
15.862000,0.2326,-0.1690,-0.1653,0.332
15.863000,0.1951,-0.1687,-0.1878,0.319
15.863000,0.1803,-0.1710,-0.1913,0.314
15.864000,0.1418,-0.1505,-0.1805,0.274
15.865000,0.0931,-0.1578,-0.1973,0.269
15.865000,0.0686,-0.1651,-0.1321,0.222
15.866000,0.0479,-0.1535,-0.1458,0.217
15.866000,0.0321,-0.1372,-0.1820,0.230
15.874000,0.0474,-0.1198,-0.1491,0.197
15.878000,0.0187,-0.0993,-0.1617,0.191
15.882000,-0.0063,-0.1013,-0.1778,0.205
15.898000,-0.0369,-0.0903,-0.1759,0.201
15.899000,-0.0270,-0.0735,-0.1896,0.205
15.900000,-0.0480,-0.1115,-0.1271,0.176
15.904000,-0.0427,-0.0624,-0.0604,0.097
15.906000,-0.0338,-0.0421,-0.0346,0.064
15.912000,-0.0464,-0.0363,-0.0554,0.081
15.917000,-0.0260,-0.0449,-0.0691,0.086
15.937000,-0.0487,-0.0174,-0.0730,0.089
15.938000,-0.0511,0.0005,-0.1008,0.113
15.939000,-0.0368,-0.0175,-0.0436,0.060
15.939000,-0.0344,-0.0211,-0.0332,0.052
15.942000,-0.0642,-0.0044,-0.0396,0.076
15.948000,-0.0773,0.0266,-0.0066,0.082
15.953000,-0.0878,-0.0104,0.0093,0.089
15.957000,-0.0684,-0.0126,0.0049,0.070
15.962000,-0.0370,0.0284,0.0254,0.053
15.971000,-0.0701,0.0216,0.0590,0.094
15.972000,-0.0734,0.0329,0.0389,0.089
15.977000,-0.0744,0.0216,-0.0229,0.081
15.983000,-0.0646,0.0213,-0.0414,0.080
15.988000,-0.0394,0.0115,-0.0465,0.062
15.992000,-0.0455,0.0124,-0.0477,0.067
15.998000,-0.0575,0.0279,-0.0452,0.078
16.015000,-0.0398,0.0458,-0.0473,0.077
16.016000,-0.0437,0.0386,-0.0515,0.078
16.017000,-0.0603,0.0478,-0.1005,0.127
16.051000,-0.0376,0.0687,-0.0646,0.102
16.052000,-0.0284,0.0490,-0.0547,0.079
16.052000,-0.0087,0.0557,-0.0577,0.081
16.053000,-0.0343,0.0600,-0.0440,0.082
16.054000,-0.0122,0.0334,-0.0267,0.044
16.054000,0.0273,0.0379,-0.0009,0.047
16.054000,0.0250,0.0353,-0.0453,0.063
16.055000,0.0333,0.0352,0.0081,0.049
16.058000,0.0106,0.0196,-0.0077,0.024
16.062000,0.0368,-0.0076,0.0004,0.038
16.069000,0.0639,-0.0131,0.0241,0.069
16.073000,0.0800,-0.0185,0.0714,0.109
16.079000,0.0901,-0.0118,0.0435,0.101
16.084000,0.0929,-0.0004,0.0432,0.102
16.089000,0.1004,-0.0128,0.0716,0.124
16.094000,0.1458,-0.0107,0.0974,0.176
16.099000,0.1600,-0.0656,0.0649,0.185
16.115000,0.1561,-0.0392,0.0756,0.178
16.116000,0.1571,-0.0224,0.0552,0.168
16.116000,0.1615,-0.0710,0.0874,0.197
16.148000,0.1743,-0.0656,0.0897,0.207
16.149000,0.1549,-0.0399,0.0527,0.168
16.150000,0.1510,-0.0882,0.0436,0.180
16.151000,0.1412,-0.1196,0.0735,0.199
16.151000,0.1185,-0.1316,0.0689,0.190
16.152000,0.1053,-0.1209,0.0074,0.161
16.152000,0.1173,-0.1055,0.0045,0.158
16.155000,0.0995,-0.1225,-0.0197,0.159
16.159000,0.0747,-0.1145,-0.0367,0.142
16.164000,0.0692,-0.1338,-0.0489,0.158
16.171000,0.0636,-0.1234,-0.0548,0.149
16.175000,0.0437,-0.1204,-0.0902,0.157
16.179000,0.0382,-0.1436,-0.0837,0.171
16.187000,0.0279,-0.1691,-0.0948,0.196
16.191000,0.0141,-0.1909,-0.0986,0.215
16.195000,-0.0056,-0.1640,-0.0464,0.171
16.201000,0.0093,-0.1683,-0.0196,0.170
16.206000,-0.0033,-0.1811,-0.0880,0.201
16.210000,0.0091,-0.2008,-0.0715,0.213
16.215000,0.0416,-0.2027,-0.0527,0.214
16.230000,0.0229,-0.2141,-0.0212,0.216
16.231000,0.0388,-0.2160,-0.0483,0.225
16.231000,0.0119,-0.2250,-0.0206,0.226
16.260000,0.0126,-0.2303,-0.0824,0.245
16.261000,-0.0294,-0.2083,-0.1034,0.234
16.262000,-0.0129,-0.1840,-0.0685,0.197
16.262000,-0.0226,-0.1778,-0.1016,0.206
16.263000,-0.0429,-0.1501,-0.1558,0.221
16.263000,-0.0844,-0.1430,-0.1609,0.231
16.266000,-0.0995,-0.1288,-0.1647,0.232
16.273000,-0.1074,-0.1006,-0.1599,0.217
16.277000,-0.1152,-0.1048,-0.1302,0.203
16.282000,-0.0898,-0.1090,-0.1197,0.185
16.287000,-0.0800,-0.0812,-0.1189,0.165
16.292000,-0.0775,-0.1013,-0.1061,0.166
16.297000,-0.0417,-0.0856,-0.1387,0.168
16.303000,-0.0180,-0.0474,-0.1200,0.130
16.307000,-0.0040,-0.0784,-0.1477,0.167
16.312000,0.0193,-0.0702,-0.1240,0.144
16.317000,0.0128,-0.1180,-0.0580,0.132
16.322000,0.0528,-0.1122,-0.0499,0.134
16.327000,0.1223,-0.1623,-0.0211,0.204
16.332000,0.1121,-0.1883,0.0319,0.221
16.348000,0.1008,-0.1865,0.0936,0.232
16.349000,0.0839,-0.1914,0.1664,0.267
16.350000,0.0720,-0.1540,0.0639,0.182
16.352000,0.0947,-0.1272,-0.0201,0.160
16.357000,0.0567,-0.0979,-0.0976,0.149
16.362000,0.0546,-0.0862,-0.2052,0.229
16.400000,0.0477,-0.0663,-0.2806,0.292
16.401000,0.0525,-0.0609,-0.3123,0.322
16.402000,0.0737,-0.0177,-0.2958,0.305
16.402000,0.0756,-0.0346,-0.2664,0.279
16.405000,0.1001,-0.0634,-0.2099,0.241
16.406000,0.1423,-0.0565,-0.1279,0.200
16.407000,0.1807,-0.0404,-0.0564,0.194
16.407000,0.1821,-0.0484,0.0046,0.188
16.409000,0.1812,-0.0373,0.0506,0.192
16.412000,0.2233,-0.0109,0.0520,0.229
16.418000,0.2104,0.0119,0.0424,0.215
16.424000,0.2215,0.0110,0.0057,0.222
16.429000,0.2169,0.0483,-0.0270,0.224
16.433000,0.1398,0.0631,-0.0542,0.163
16.456000,0.0856,0.0745,-0.0925,0.146
16.458000,0.0305,0.1261,-0.1110,0.171
16.459000,0.0053,0.0787,-0.1193,0.143
16.459000,0.0110,0.0755,-0.1439,0.163
16.460000,-0.0095,0.0995,-0.1456,0.177
16.465000,-0.0299,0.0590,-0.1246,0.141
16.468000,0.0045,0.0172,-0.1335,0.135
16.494000,0.0256,0.0100,-0.1198,0.123
16.495000,0.0453,0.0110,-0.1111,0.120
16.495000,0.0423,-0.0522,-0.0587,0.089
16.496000,0.1083,-0.0675,-0.0401,0.134
16.496000,0.1038,-0.0769,-0.0147,0.130
16.499000,0.1184,-0.0767,-0.0147,0.142
16.511000,0.1698,-0.1122,-0.0243,0.205
16.512000,0.1413,-0.1128,0.0193,0.182
16.514000,0.1203,-0.1454,-0.0042,0.189
16.519000,0.1470,-0.1551,0.0259,0.215
16.524000,0.1497,-0.1325,0.0236,0.201
16.529000,0.1538,-0.0981,0.0092,0.183
16.534000,0.1245,-0.0579,0.0021,0.137
16.548000,0.0931,-0.0653,0.0069,0.114
16.548000,0.0835,-0.0607,-0.0064,0.103
16.551000,0.0598,-0.0334,-0.0410,0.080
16.581000,0.0517,-0.0132,-0.0492,0.073
16.582000,0.0151,0.0009,-0.0584,0.060
16.582000,0.0191,0.0006,-0.0626,0.065
16.582000,-0.0292,0.0312,-0.0987,0.108
16.583000,-0.0748,0.0295,-0.1013,0.129
16.583000,-0.0737,0.0231,-0.1511,0.170
16.585000,-0.0514,0.0415,-0.1339,0.149
16.592000,-0.0245,0.0253,-0.1488,0.153
16.595000,-0.0381,0.0103,-0.1496,0.155
16.600000,-0.0707,0.0181,-0.1170,0.138
16.605000,-0.0423,0.0128,-0.0943,0.104
16.610000,-0.0249,0.0537,-0.0659,0.089
16.615000,-0.0516,0.0482,-0.0318,0.077
16.621000,-0.0460,0.0403,-0.1119,0.128
16.625000,-0.0523,0.0493,-0.1686,0.183
16.631000,-0.0338,0.0488,-0.1665,0.177
16.637000,-0.0511,0.0127,-0.1429,0.152
16.640000,-0.0410,-0.0291,-0.1027,0.114
16.646000,0.0022,-0.0490,-0.0819,0.095
16.651000,0.0202,-0.0236,-0.0459,0.055
16.656000,0.0430,-0.0447,-0.0246,0.067
16.661000,0.0240,-0.0595,-0.0216,0.068
16.666000,0.0267,-0.0219,-0.0247,0.042
16.687000,0.0425,-0.0536,-0.0517,0.086
16.689000,0.0843,-0.0554,-0.0322,0.106
16.690000,0.0900,-0.0464,-0.0413,0.109
16.690000,0.0862,-0.0529,-0.0821,0.130
16.693000,0.0597,-0.0223,-0.0974,0.116
16.697000,0.0666,0.0009,-0.0946,0.116
16.701000,0.0923,0.0241,-0.1296,0.161
16.735000,0.0881,-0.0028,-0.0821,0.120
16.737000,0.0624,0.0203,-0.0990,0.119
16.738000,0.0844,0.0075,-0.0611,0.104
16.738000,0.0979,-0.0349,0.0015,0.104
16.739000,0.0887,-0.0023,-0.0077,0.089
16.739000,0.0785,-0.0258,0.0317,0.089
16.740000,0.0851,0.0197,-0.0209,0.090
16.743000,0.0975,0.0045,-0.0385,0.105
16.748000,0.1003,-0.0345,0.0284,0.110
16.753000,0.0865,-0.0341,0.0057,0.093
16.757000,0.0774,-0.0419,-0.0237,0.091
16.763000,0.0815,-0.0688,-0.0055,0.107
16.768000,0.0819,-0.0716,-0.0241,0.111
16.788000,0.0954,-0.0710,-0.0057,0.119
16.789000,0.0980,-0.0907,-0.0349,0.138
16.791000,0.1090,-0.1019,-0.0485,0.157
16.792000,0.0724,-0.1215,-0.0228,0.143
16.794000,0.0931,-0.1138,-0.0176,0.148
16.798000,0.0946,-0.1275,-0.0325,0.162
16.803000,0.0807,-0.1222,0.0012,0.146
16.826000,0.0919,-0.1337,-0.0188,0.163
16.828000,0.0970,-0.1297,-0.0019,0.162
16.828000,0.0843,-0.1222,-0.0184,0.150
16.829000,0.0789,-0.0993,-0.0051,0.127
16.830000,0.0426,-0.0744,0.0069,0.086
16.833000,0.0506,-0.0901,0.0009,0.103
16.840000,0.0312,-0.0916,0.0258,0.100
16.843000,0.0203,-0.0551,-0.0384,0.070
16.849000,0.0200,-0.0724,-0.0271,0.080
16.855000,-0.0053,-0.0968,-0.0574,0.113
16.858000,0.0077,-0.0854,-0.0066,0.086
16.863000,-0.0270,-0.0400,0.0130,0.050
16.869000,-0.0460,-0.0590,-0.0020,0.075
16.874000,-0.0270,-0.0829,-0.0358,0.094
16.879000,-0.0532,-0.0555,-0.0097,0.078
16.884000,-0.0568,-0.0724,-0.0444,0.102
16.901000,-0.0366,-0.0655,-0.0086,0.075
16.902000,-0.0475,-0.0372,-0.0074,0.061
16.903000,-0.0464,-0.0709,-0.0108,0.085
16.942000,-0.0324,-0.0735,-0.0035,0.080
16.944000,-0.0362,-0.0820,-0.0047,0.090
16.945000,-0.0234,-0.1165,-0.0296,0.122
16.945000,-0.0344,-0.1079,0.0133,0.114
16.946000,-0.0251,-0.1101,-0.0202,0.115
16.946000,-0.0289,-0.0980,-0.0202,0.104
16.947000,-0.0516,-0.0671,-0.0547,0.101
16.948000,-0.0161,-0.0566,-0.0556,0.081
16.948000,-0.0319,-0.0699,-0.0646,0.100
16.949000,-0.0333,-0.0642,-0.0867,0.113
16.957000,-0.0490,-0.0334,-0.0801,0.100
16.959000,-0.0634,-0.0493,-0.0414,0.090
16.965000,-0.0338,-0.0305,-0.0290,0.054
16.970000,-0.0389,-0.0106,-0.0750,0.085
16.975000,-0.0581,0.0186,-0.0589,0.085
16.980000,-0.0225,0.0152,-0.0334,0.043
16.985000,-0.0265,-0.0237,0.0109,0.037
17.002000,-0.0116,-0.0173,0.0325,0.039
17.003000,0.0163,-0.0097,0.0516,0.055
17.004000,0.0357,0.0038,0.0253,0.044
17.009000,0.0822,-0.0089,0.0325,0.089
17.011000,0.0832,0.0129,0.0338,0.091
17.015000,0.0638,-0.0236,0.0188,0.071
17.020000,0.1086,-0.0303,0.0610,0.128
17.038000,0.1319,-0.0929,0.1392,0.213
17.039000,0.1933,-0.1137,0.1378,0.263
17.040000,0.2081,-0.1770,0.1607,0.317
17.041000,0.1697,-0.1847,0.2019,0.322
17.046000,0.0972,-0.1373,0.2069,0.267
17.051000,0.0954,-0.1229,0.1597,0.223
17.056000,0.0676,-0.0774,0.0403,0.110
17.061000,0.0436,-0.0415,-0.0353,0.070
17.066000,0.0362,-0.0082,-0.1835,0.187
17.072000,0.0013,-0.0143,-0.2599,0.260
17.076000,0.0164,-0.0181,-0.2769,0.278
17.081000,-0.0212,0.0109,-0.2186,0.220
17.086000,-0.0241,-0.0023,-0.1748,0.176
17.091000,0.0134,0.0079,-0.1599,0.161
17.096000,0.0733,-0.0345,-0.0766,0.111
17.101000,0.1233,-0.0366,0.0376,0.134
17.127000,0.1387,-0.0258,0.0981,0.172
17.129000,0.1578,-0.0518,0.1706,0.238
17.130000,0.1674,-0.0241,0.1840,0.250
17.131000,0.1485,0.0072,0.1853,0.238
17.131000,0.0989,0.0315,0.1191,0.158
17.136000,0.0446,0.0475,0.0350,0.074
17.137000,0.0025,0.0864,-0.0265,0.090
17.181000,-0.0953,0.1001,-0.0632,0.152
17.182000,-0.1355,0.1220,-0.1348,0.227
17.183000,-0.1233,0.1105,-0.1593,0.230
17.184000,-0.1588,0.1392,-0.1998,0.291
17.184000,-0.1822,0.1187,-0.2029,0.297
17.185000,-0.1997,0.0944,-0.1748,0.282
17.185000,-0.2041,0.1067,-0.1493,0.274
17.186000,-0.1585,0.0770,-0.0659,0.188
17.187000,-0.1026,0.0201,-0.0497,0.116
17.188000,-0.0637,0.0134,0.0315,0.072
17.195000,-0.0108,-0.0192,0.0309,0.038
17.196000,0.0121,-0.0326,0.0207,0.041
17.202000,0.0265,-0.0708,0.0023,0.076
17.222000,0.0243,-0.0407,0.0349,0.059
17.224000,0.0684,-0.0974,0.0373,0.125
17.225000,0.0624,-0.0763,-0.0113,0.099
17.225000,0.1015,-0.0540,0.0127,0.116
17.227000,0.0490,-0.0780,-0.0263,0.096
17.232000,0.0396,-0.0577,-0.0615,0.093
17.255000,0.0350,-0.0767,-0.0488,0.097
17.256000,0.0257,-0.0420,-0.0586,0.077
17.257000,0.0057,-0.0240,-0.0779,0.082
17.257000,0.0382,-0.0156,-0.0614,0.074
17.258000,0.0158,-0.0180,-0.1055,0.108
17.263000,-0.0018,-0.0276,-0.1148,0.118
